Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2017FA,22.THU,22,THU,22.THU,22.THU,22,"Nuclear Engineering","Undergraduate Thesis","Undergraduate Thesis",Y,0.00,0.00,0.00,0.00,,,CIM,"Communication Intensive Major",,,"Undergrad Thesis","22.THT#,#22.THT","Program of research, leading to the writing of an SB thesis, to be arranged by the student and appropriate MIT faculty member. See department undergraduate headquarters.",,,,,Y,Y,Y,Y,Y,"M. Short","M. Short",,"11/10/16 12:00 AM","05/04/17 12:12 AM",22.THU,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2015FA,22.UR,22,UR,22.UR,22.UR,22,"Nuclear Engineering","Undergraduate Research","Undergraduate Research Opportunities Program",Y,0.00,0.00,0.00,0.00,,,,,,,"UROP subject",,"The Undergraduate Research Opportunities Program is an excellent way for undergraduate students to become familiar with the department of Nuclear Science and Engineering. Student research as a UROP project has been conducted in areas of fission reactor studies, utilization of fusion devices, applied radiation physics research, and biomedical applications. Projects include the study of engineering aspects for fusion and fission energy sources, and utilization of radiations.",,,,,Y,Y,Y,Y,Y,"M. Short","M. Short",,"11/10/16 12:00 AM","05/04/17 12:12 AM",22.UR,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2015FA,22.URG,22,URG,22.URG,22.URG,22,"Nuclear Engineering","Undergraduate Research","Undergraduate Research Opportunities Program",Y,0.00,0.00,0.00,0.00,,,,,,,"UROP subject",,"The Undergraduate Research Opportunities Program is an excellent way for undergraduate students to become familiar with the department of Nuclear Science and Engineering. Student research as a UROP project has been conducted in areas of fission reactor studies, utilization of fusion devices, applied radiation physics research, and biomedical applications. Projects include the study of engineering aspects for fusion and fission energy sources, and utilization of radiations.",,,,,Y,Y,Y,Y,Y,"M. Short","M. Short",,"11/10/16 12:00 AM","05/04/17 12:12 AM",22.URG,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2014FA,22.EPE,22,EPE,2.EPE,22.EPE,22,"Nuclear Engineering","UPOP Engineer Practice Exp","UPOP Engineering Practice Experience",N,0.00,0.00,1.00,1.00,,,,,,,,"2.EPW or permission of instructor#,#2.EPW , , , ,","Provides sophomores with guided practice in finding opportunities and excelling in the world of practice. Building on the skills and relationships acquired in the Engineering Practice Workshop, students receive coaching to articulate goals, invoke the UPOP network of mentors and employers, identify and pursue opportunities and negotiate terms of their summer assignment. Students complete a 10-12 week internship, which includes filing three progress reports, conducting one informational interview, and possibly hosting a site visit by MIT staff.  Returning to campus as juniors, UPOP students take part in reflective exercises that aid assimilation of learning objectives and reinforce the cognitive link between all aspects of the UPOP experience and disciplinary fields of study. Sequence begins in the spring of sophomore year and ends in the fall of junior year.",,"1.EPE, 2.EPE, 3.EPE, 6.EPE, 10.EPE, 16.EPE, 22.EPE",,,Y,Y,N,Y,N,Staff,Staff,,"11/10/16 12:00 AM","05/04/17 12:12 AM",2.EPE,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2014FA,22.EPW,22,EPW,2.EPW,22.EPW,22,"Nuclear Engineering","UPOP Engr Practice Wrkshp","UPOP Engineering Practice Workshop",N,1.00,0.00,0.00,1.00,,,,,,,,,"Develops foundational skills for the world of practice in science, technology, and engineering. Sophomores receive classroom instruction, and one-on-one and small-group coaching in basics of professional identity building. They attend field trips to local employers and receive job interview practice, coached by industry volunteers. Over IAP, students attend a weeklong Team Training Camp of experiential learning modules - led by MIT faculty with the help of MIT alums and other senior professionals in business, engineering, and science where students participate in creative simulations, team problem-solving challenges, and oral presentations, and practice networking with employers. Enrollment limited.",,"1.EPW, 2.EPW, 3.EPW, 6.EPW, 10.EPW, 16.EPW, 20.EPW, 22.EPW",,,Y,Y,Y,N,N,Staff,Staff,,"11/10/16 12:00 AM","05/04/17 12:12 AM",2.EPW,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2018FA,22.S092,22,S092,22.S092,22.S092,22,"Nuclear Engineering","Special Subj: Nuclear Sci Engr","Special Subject in Nuclear Science and Engineering",Y,0.00,0.00,0.00,0.00,,,,,,,,,"Seminar or lecture on a topic in nuclear science and engineering that is not covered in the regular curriculum.",,,,,N,Y,Y,Y,Y,"M. Short","M. Short",,"03/01/17 12:00 AM","05/04/17 12:12 AM",22.S092,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2018FA,22.S093,22,S093,22.S093,22.S093,22,"Nuclear Engineering","Special Subj: Nuclear Sci Engr","Special Subject in Nuclear Science and Engineering",Y,0.00,0.00,0.00,0.00,,,,,,,,,"Seminar or lecture on a topic in nuclear science and engineering that is not covered in the regular curriculum.",,,,,N,Y,Y,Y,Y,"M. Short","M. Short",,"03/01/17 12:00 AM","05/04/17 12:12 AM",22.S093,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2018FA,22.S094,22,S094,22.S094,22.S092-22.S094,22,"Nuclear Engineering","Special Subj: Nuclear Sci Engr","Special Subject in Nuclear Science and Engineering",Y,0.00,0.00,0.00,0.00,,,,,,,,,"Seminar or lecture on a topic in nuclear science and engineering that is not covered in the regular curriculum.",,,,,N,Y,Y,Y,Y,"M. Short","M. Short",,"03/01/17 12:00 AM","05/04/17 12:12 AM",22.S094,,,"Full Term Subject",http://student.mit.edu/catalog/m22a.html
2018,2018FA,22.S902,22,S902,22.S902,22.S902-22.S905,22,"Nuclear Engineering","Special Subj: Nuclear Sci Engr","Special Subject in Nuclear Science and Engineering",Y,0.00,0.00,0.00,0.00,,,,,,,,"Permission of instructor#,#, , ,","Seminar or lecture on a topic in nuclear science and engineering that is not covered in the regular curriculum. 22.S905 is graded P/D/F.",,,,,N,Y,Y,Y,Y,"J. Li","J. Li",,"03/01/17 12:00 AM","05/04/17 12:12 AM",22.S902,,,"Full Term Subject",http://student.mit.edu/catalog/m22c.html
2018,2018FA,22.S904,22,S904,22.S904,22.S904,22,"Nuclear Engineering","Special Subj: Nuclear Sci Engr","Special Subject in Nuclear Science and Engineering",Y,0.00,0.00,0.00,0.00,,,,,,,,"Permission of instructor#,#, , ,","Seminar or lecture on a topic in nuclear science and engineering that is not covered in the regular curriculum. 22.S905 is graded P/D/F.",,,,,N,Y,Y,Y,Y,"J. Li","J. Li",,"03/01/17 12:00 AM","05/04/17 12:12 AM",22.S904,,,"Full Term Subject",http://student.mit.edu/catalog/m22c.html
