Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,9.54,9,54,9.54,9.54,9,"Brain and Cognitive Sciences","Comp Aspects Biol Lrng","Computational Aspects of Biological Learning",N,3.00,0.00,9.00,12.00,,,,,,,,"9.40#,#9.40","Takes a computational approach to learning in the brain by neurons and synapses. Examines supervised and unsupervised learning as well as possible biological substrates, including Hebb synapses and the related topics of Oja flow and principal components analysis. Discusses hypothetical computational primitives in the nervous system, and the implications for unsupervised learning algorithms underlying the development of tuning properties of cortical neurons. Also focuses on a broad class of biologically plausible learning strategies.",,,,,N,Y,N,N,N,"T. Poggio, S. Ullman","T. Poggio, S. Ullman",,"05/03/17 12:00 AM","05/04/17 12:12 AM",9.54,,,"Full Term Subject",http://student.mit.edu/catalog/m9b.html
2018,2018FA,9.56,9,56,9.56,9.56J,9,"Brain and Cognitive Sciences","Abnormal Language","Abnormal Language",N,3.00,0.00,9.00,12.00,,,,,,,,"24.900 or permission of instructor#,#24.900 , , , ,","Introduction to the linguistic study of language pathology, concentrating on experimental approaches and theoretical explanations. Discussion of Specific Language Impairment, Down syndrome, William's syndrome, autism, normal aging, Parkinson's disease, Alzheimer's disease, hemispherectomy, and aphasia. Focuses on the comparison of linguistic abilities among these syndromes, while drawing clear comparisons with first- and second-language acquisition. Topics include the lexicon, morphology, syntax, semantics, and pragmatics. Relates the lost linguistic abilities in these syndromes to properties of the brain.","24.907J#,#24.907J",,,,N,Y,N,N,N,"K. Wexler","K. Wexler",,"12/15/16 12:00 AM","05/04/17 12:12 AM",9.56,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m9b.html
2018,2017FA,9.422,9,422,MAS.881,9.422J,9,"Brain and Cognitive Sciences","Principles of Neuroengineering","Principles of Neuroengineering",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Covers how to innovate technologies for brain analysis and engineering, for accelerating the basic understanding of the brain, and leading to new therapeutic insight and inventions. Focuses on using physical, chemical and biological principles to understand technology design criteria governing ability to observe and alter brain structure and function. Topics include optogenetics, noninvasive brain imaging and stimulation, nanotechnologies, stem cells and tissue engineering, and advanced molecular and structural imaging technologies. Includes design projects. Designed for students with engineering maturity who are ready for design. Students taking graduate version complete additional assignments.","20.452J, MAS.881J#,#20.452J, MAS.881J",,"20.352#,#20.352",,Y,Y,N,N,N,"E. S. Boyden, III","E. S. Boyden, III",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.352,,,"Full Term Subject",http://student.mit.edu/catalog/m9a.html
2018,2018FA,9.455,9,455,MAS.883,9.455J,9,"Brain and Cognitive Sciences","Invent/Deploy Transformtv Tech","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies",N,2.00,0.00,7.00,9.00,,,,,,,,"Permission of instructor#,#, , ,","Seminar on envisioning and building ideas and organizations to accelerate engineering revolutions. Focuses on emerging technology domains, such as neurotechnology, imaging, cryotechnology, gerontechnology, and bio-and-nano fabrication. Draws on historical examples as well as live case studies of existing or emerging organizations, including labs, institutes, startups, and companies. Goals range from accelerating basic science to developing transformative products or therapeutics. Each class is devoted to a specific area, often with invited speakers, exploring issues from the deeply technical through the strategic. Individually or in small groups, students prototype new ventures aimed at inventing and deploying revolutionary technologies.","15.128J, 20.454J, MAS.883J#,#15.128J, 20.454J, MAS.883J",,,,Y,Y,N,N,N,"E. Boyden, J. Bonsen, J. Jacobson","E. Boyden, J. Bonsen, J. Jacobson",,"03/09/17 12:00 AM","05/04/17 12:12 AM",MAS.883,,,"Full Term Subject",http://student.mit.edu/catalog/m9a.html
2018,2018FA,9.46,9,46,9.46,9.46,9,"Brain and Cognitive Sciences","Neuroscience of Morality","Neuroscience of Morality",N,3.00,0.00,9.00,12.00,,,CIM,"Communication Intensive Major",,,,"9.00, 9.01; 9.10, 9.20, or 9.85#,#9.00, 9.01, 9.10, 9.20, , 9.85","Advanced seminar that covers both classic and cutting-edge primary literature from psychology and the neuroscience of morality. Addresses questions about how the human brain decides which actions are morally right or wrong (including neural mechanisms of empathy and self-control), how such brain systems develop over childhood and differ across individuals and cultures, and how they are affected by brain diseases (such as psychopathy, autism, tumors, or addiction). Instruction and practice in written and oral communication provided. Limited to 24.",,,,,Y,Y,N,N,N,"R. Saxe","R. Saxe",,"03/06/17 12:00 AM","05/04/17 12:12 AM",9.46,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m9a.html
2018,2018FA,9.48,9,48,24.08,9.48J,9,"Brain and Cognitive Sciences","Phil Issues in Brain Science","Philosophical Issues in Brain Science",N,3.00,0.00,9.00,12.00,,,CIH,"Communication Intensive HASS",,,,,"An introduction to some central philosophical questions about the mind, specifically those intimately connected with contemporary psychology and neuroscience. Discussions focus on arguments over innate concepts; 'mental images' as pictures in the head; whether color is in the mind or in the world; and whether there can be a science of consciousness. Explains the relevant parts of psychology and neuroscience as the subject proceeds.","24.08J#,#24.08J",,,,Y,Y,N,N,N,"E. J. Green","E. J. Green",,"02/21/17 12:00 AM","05/04/17 12:12 AM",24.08,HH,"HASS Humanities","Full Term Subject",http://student.mit.edu/catalog/m9a.html
2018,2014FA,9.50,9,50,9.50,9.50,9,"Brain and Cognitive Sciences","Research in Brain & Cogn Sci","Research in Brain and Cognitive Sciences",N,0.00,12.00,0.00,12.00,,,,,,,,"9.00, permission of instructor#,#9.00, , , ,","Laboratory research in brain and cognitive science, using physiological, anatomical, pharmacological, developmental, behavioral, and computational methods. Each student carries out an experimental study under the direction of a member of the faculty. Project must be approved in advance by the faculty supervisor and the Director of the Undergraduate Program. Written presentation of results is required.",,,,,Y,Y,N,Y,N,"Consult L. Schulz","Consult L. Schulz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",9.50,,,"Full Term Subject",http://student.mit.edu/catalog/m9b.html
2018,2017FA,9.520,9,520,9.520,9.520J,9,"Brain and Cognitive Sciences","Statistical Learning Theory","Statistical Learning Theory and Applications",N,3.00,0.00,9.00,12.00,,,,,,,,"6.867, 6.041B, 18.06, or permission of instructor#,#6.867, 6.041B, 18.06, , , , ,","Provides students with the knowledge needed to use and develop advanced machine learning solutions to challenging problems. Covers foundations and recent advances of machine learning in the framework of statistical learning theory. Focuses on regularization techniques key to high-dimensional supervised learning. Starting from classical methods such as regularization networks and support vector machines, addresses state-of-the-art techniques based on principles such as geometry or sparsity, and discusses a variety of algorithms for supervised learning, feature selection, structured prediction, and multitask learning. Also focuses on unsupervised learning of data representations, with an emphasis on hierarchical (deep) architectures.","6.860J#,#6.860J",,,,Y,Y,N,N,N,"T. Poggio, L. Rosasco","T. Poggio, L. Rosasco",,"11/10/16 12:00 AM","05/04/17 12:12 AM",9.520,,,"Full Term Subject",http://student.mit.edu/catalog/m9b.html
2018,2017FA,9.523,9,523,9.523,9.523J,9,"Brain and Cognitive Sciences","Computational Intelligence","Aspects of a Computational Theory of Intelligence",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Integrates neuroscience, cognitive and computer science to explore the nature of intelligence, how it is produced by the brain, and how it can be replicated in machines. Discusses an array of current research connected through an overarching theme of how it contributes to a computational account of how humans analyze dynamic visual imagery to understand objects and actions in the world.","6.861J#,#6.861J",,,,Y,Y,N,N,N,"T. Poggio, S. Ullman","T. Poggio, S. Ullman",,"11/10/16 12:00 AM","05/04/17 12:12 AM",9.523,,,"Full Term Subject",http://student.mit.edu/catalog/m9b.html
2018,2014FA,9.59,9,59,9.59,9.59J,9,"Brain and Cognitive Sciences","Lab in Psycholinguistics","Laboratory in Psycholinguistics",N,3.00,3.00,6.00,12.00,LAB,"Institute Lab",CIM,"Communication Intensive Major",,,,"9.00 or 24.900#,#9.00 , 24.900","Hands-on experience designing, conducting, analyzing, and presenting experiments on the structure and processing of human language. Focuses on constructing, conducting, analyzing, and presenting an original and independent experimental project of publishable quality. Develops skills in reading and writing scientific research reports in cognitive science, including evaluating the methods section of a published paper, reading and understanding graphical displays and statistical claims about data, and evaluating theoretical claims based on experimental data.  Instruction and practice in oral and written communication provided.","24.905J#,#24.905J",,,,Y,N,N,Y,N,"E. Gibson","E. Gibson",,"11/10/16 12:00 AM","05/04/17 12:12 AM",9.59,,,"Full Term Subject",http://student.mit.edu/catalog/m9b.html
