Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,18.353,18,353,12.006,18.353J,18,Mathematics,"Nonlinear Dynamics: Chaos","Nonlinear Dynamics: Chaos",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.032; GIR:PHY2#,#18.03 , 18.032, GIR:PHY2","Introduction to nonlinear dynamics and chaos in dissipative systems. Forced and parametric oscillators. Phase space. Periodic, quasiperiodic, and aperiodic flows. Sensitivity to initial conditions and strange attractors. Lorenz attractor. Period doubling, intermittency, and quasiperiodicity. Scaling and universality. Analysis of experimental data: Fourier transforms, Poincare sections, fractal dimension, and Lyapunov exponents. Applications to mechanical systems, fluid dynamics, physics, geophysics, and chemistry. See 12.207J/18.354J for Nonlinear Dynamics: Continuum Systems.","2.050J, 12.006J#,#2.050J, 12.006J",,,,Y,Y,N,N,N,"P-T. Brun","P-T. Brun",,"04/24/17 12:00 AM","05/04/17 12:12 AM",12.006,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2018FA,18.354,18,354,18.354,18.354J,18,Mathematics,"Nonlinr Dynamics:Continuum Sys","Nonlinear Dynamics: Continuum Systems",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.032; GIR:PHY2#,#18.03 , 18.032, GIR:PHY2","General mathematical principles of continuum systems. From microscopic to macroscopic descriptions in the form of linear or nonlinear (partial) differential equations. Exact solutions, dimensional analysis, calculus of variations and singular perturbation methods. Stability, waves and pattern formation in continuum systems. Subject matter illustrated using natural fluid and solid systems found, for example, in geophysics and biology.","1.062J, 12.207J#,#1.062J, 12.207J",,"18.3541#,#18.3541",,Y,N,N,Y,N,"L. Bourouiba","L. Bourouiba",,"04/24/17 12:00 AM","05/04/17 12:12 AM",18.354,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2018FA,18.3541,18,3541,18.3541,18.3541,18,Mathematics,"Nonlinr Dynamics:Continuum Sys","Nonlinear Dynamics: Continuum Systems",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.032; GIR:PHY2#,#18.03 , 18.032, GIR:PHY2","General mathematical principles of continuum systems. From microscopic to macroscopic descriptions in the form of linear or nonlinear (partial) differential equations. Exact solutions, dimensional analysis, calculus of variations and singular perturbation methods. Stability, waves and pattern formation in continuum systems. Subject matter illustrated using natural fluid and solid systems found, for example, in geophysics and biology. Students in Courses 1, 12, and 18 must register for undergraduate version, 18.354.",,,"1.062J, 12.207J, 18.354J#,#1.062J, 12.207J, 18.354J",,Y,N,N,Y,N,"L. Bourouiba","L. Bourouiba",,"04/24/17 12:00 AM","05/04/17 12:12 AM",18.354,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2016FA,18.355,18,355,18.355,18.355,18,Mathematics,"Fluid Mechanics","Fluid Mechanics",N,3.00,0.00,9.00,12.00,,,,,,,,"18.354, 2.25, or 12.800#,#18.354, 2.25, , 12.800","Topics include the development of Navier-Stokes equations, inviscid flows, boundary layers, lubrication theory, Stokes flows, and surface tension. Fundamental concepts illustrated through problems drawn from a variety of areas, including geophysics, biology, and the dynamics of sport. Particular emphasis on the interplay between dimensional analysis, scaling arguments, and theory. Includes classroom and laboratory demonstrations.",,,,,N,Y,N,N,N,"J. W. Bush","J. W. Bush",,"11/10/16 12:00 AM","05/04/17 12:12 AM",18.355,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2016FA,18.357,18,357,18.357,18.357,18,Mathematics,"Interfacial Phenomena","Interfacial Phenomena",N,3.00,0.00,9.00,12.00,,,,,,,,"18.354, 18.355, 12.800, 2.25, or permission of instructor#,#18.354, 18.355, 12.800, 2.25, , , , ,","Fluid systems dominated by the influence of interfacial tension. Elucidates the roles of curvature pressure and Marangoni stress in a variety of hydrodynamic settings. Particular attention to drops and bubbles, soap films and minimal surfaces, wetting phenomena, water-repellency, surfactants, Marangoni flows, capillary origami and contact line dynamics. Theoretical developments are accompanied by classroom demonstrations. Highlights the role of surface tension in biology.",,,,,Y,N,N,Y,N,"J. W. Bush","J. W. Bush",,"11/10/16 12:00 AM","05/04/17 12:12 AM",18.357,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2017FA,18.358,18,358,1.686,18.358J,18,Mathematics,"Nonlinear Dynamics Turbulence","Nonlinear Dynamics and Turbulence",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Reviews theoretical notions of nonlinear dynamics, instabilities, and waves with applications in fluid dynamics. Discusses hydrodynamic instabilities leading to flow destabilization and transition to turbulence. Focuses on physical turbulence and mixing from homogenous isotropic turbulence. Also covers topics such as rotating and stratified flows as they arise in the environment, wave-turbulence, and point source turbulent flows. Intended for students who have completed a fluid course. Students taking graduate version complete additional assignments.","1.686J, 2.033J#,#1.686J, 2.033J",,"1.068#,#1.068",,N,N,N,Y,N,"L. Bourouiba","L. Bourouiba",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.068,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2016FA,18.369,18,369,18.369,18.369,18,Mathematics,"Methods in Nanophotonics","Mathematical Methods in Nanophotonics",N,3.00,0.00,9.00,12.00,,,,,,,,"18.305 or permission of instructor#,#18.305 , , , ,","High-level approaches to understanding complex optical media, structured on the scale of the wavelength, that are not generally analytically soluable. The basis for understanding optical phenomena such as photonic crystals and band gaps, anomalous diffraction, mechanisms for optical confinement, optical fibers (new and old), nonlinearities, and integrated optical devices. Methods covered include linear algebra and eigensystems for Maxwell's equations, symmetry groups and representation theory, Bloch's theorem, numerical eigensolver methods, time and frequency-domain computation, perturbation theory, and coupled-mode theories.",,,,,Y,N,N,Y,N,"S. G. Johnson","S. G. Johnson",,"11/10/16 12:00 AM","05/04/17 12:12 AM",18.369,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2018FA,18.306,18,306,18.306,18.306,18,Mathematics,"Advanced PDE with Applications","Advanced Partial Differential Equations with Applications",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.032; 18.04, 18.075, or 18.112#,#18.03 , 18.032, 18.04, 18.075, , 18.112","Concepts and techniques for partial differential equations, especially nonlinear. Diffusion, dispersion and other phenomena. Initial and boundary value problems. Normal mode analysis, Green's functions, and transforms. Conservation laws, kinematic waves, hyperbolic equations, characteristics shocks, simple waves. Geometrical optics, caustics. Free-boundary problems. Dimensional analysis. Singular perturbation, boundary layers, homogenization. Variational methods. Solitons. Applications from fluid dynamics, materials science, optics, traffic flow, etc.",,,,,Y,N,N,Y,N,"R. R. Rosales","R. R. Rosales",,"04/24/17 12:00 AM","05/04/17 12:12 AM",18.306,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2018FA,18.327,18,327,18.327,18.327,18,Mathematics,"Topics in Applied Math","Topics in Applied Mathematics",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Topics vary from year to year.",,,,,N,Y,N,N,N,"L. Demanet","L. Demanet",,"03/10/17 12:00 AM","05/04/17 12:12 AM",18.327,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
2018,2018FA,18.330,18,330,18.330,18.330,18,Mathematics,"Intro to Numerical Analysis","Introduction to Numerical Analysis",N,3.00,0.00,9.00,12.00,,,,,,,,"GIR:CAL2; 18.03 or 18.032#,#GIR:CAL2, 18.03 , 18.032","Basic techniques for the efficient numerical solution of problems in science and engineering. Root finding, interpolation, approximation of functions, integration, differential equations, direct and iterative methods in linear algebra. Knowledge of programming in Fortran, C, or MATLAB helpful.",,,,,Y,Y,N,N,N,"M. Taus","M. Taus",,"04/24/17 12:00 AM","05/04/17 12:12 AM",18.330,,,"Full Term Subject",http://student.mit.edu/catalog/m18a.html
