Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2009FA,14.URG,14,URG,14.URG,14.URG,14,Economics,"Undergraduate Research","Undergraduate Research",Y,0.00,0.00,0.00,0.00,,,,,,,"UROP subject","14.02#,#14.02","Participation in research with an individual faculty member or research group, independent research or study under the guidance of a faculty member. Admission by arrangement with individual faculty member.",,,,,Y,Y,Y,Y,Y,"Consult A. Mikusheva","Consult A. Mikusheva",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.URG,,,"Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.70,14,70,21H.134,14.70J,14,Economics,"Medieval Econ Hist Compar Pers","Medieval Economic History in Comparative Perspective",N,3.00,0.00,9.00,12.00,,,CIH,"Communication Intensive HASS",,,,,"Surveys the conditions of material life and changing social and economic relations in medieval Europe using the comparative context of contemporary Islamic, Chinese, and Japanese experiences. Covers the emergence and decline of feudal institutions, the transformation of peasant agriculture, living standards and the course of epidemic disease, and the ebb and flow of long-distance trade across the Eurasian system. Particular emphasis placed on the study of those factors, both institutional and technological, which contributed to the emergence of capitalist organization and economic growth in western Europe in contrast to the trajectories followed by the other major medieval economies.","21H.134J#,#21H.134J",,,,Y,Y,N,N,N,"S. Bobrycki","S. Bobrycki",,"12/13/16 12:00 AM","05/04/17 12:12 AM",21H.134,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.73,14,73,14.73,14.73,14,Economics,"The Challenge of World Poverty","The Challenge of World Poverty",N,4.00,0.00,8.00,12.00,,,CIH,"Communication Intensive HASS",,,,,"Designed for students who are interested in the challenge posed by massive and persistent world poverty. Examines extreme poverty over time to see if it is no longer a threat, why some countries grow fast and others fall further behind, if growth or foreign aid help the poor, what we can do about corruption, if markets or NGOs should be left to deal with poverty, where to intervene, and how to deal with the disease burden and improve schools.",,,,,Y,Y,N,N,N,"F. Schilbach","F. Schilbach",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.73,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.74,14,74,14.74,14.74,14,Economics,"Foundations: Dev Policy","Foundations of Development Policy",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01, 14.30#,#14.01, 14.30","Explores the foundations of policy making in developing countries. Goal is to spell out various policy options and to quantify the trade-offs between them. Special emphasis on education, health, gender, fertility, adoption of technological innovation, and the markets for land, credit, and labor.  Students taking the graduate version complete additional assignments.",,,"14.740#,#14.740",,Y,Y,N,N,N,"B. Olken","B. Olken",,"02/27/17 12:00 AM","05/04/17 12:12 AM",14.74,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.740,14,740,14.740,14.740,14,Economics,"Foundations: Dev Policy","Foundations of Development Policy",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01, 14.30#,#14.01, 14.30","Explores the foundations of policy making in developing countries. Goal is to spell out various policy options and to quantify the trade-offs between them. Special emphasis on education, health, gender, fertility, adoption of technological innovation, and the markets for land, credit, and labor.  Students taking the graduate version complete additional assignments.",,,"14.74#,#14.74",,Y,Y,N,N,N,"B. Olken","B. Olken",,"02/27/17 12:00 AM","05/04/17 12:12 AM",14.74,,,"Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.75,14,75,14.75,14.75,14,Economics,"Political Economy & Econ  Dev","Political Economy and Economic Development",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01, 14.30#,#14.01, 14.30","Explores the relationship between political institutions and economic development, covering key theoretical issues as well as recent empirical evidence. Topics include corruption, democracy, dictatorship, and war. Discusses not just what we know on these topics, but how we know it, covering how to craft a good empirical study or field experiment and how to discriminate between reliable and unreliable evidence.",,,,,N,Y,N,N,N,"Consult B. Olken","Consult B. Olken",,"03/06/17 12:00 AM","05/04/17 12:12 AM",14.75,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.770,14,770,14.770,14.770,14,Economics,"Collective Choice Pol Economy","Introduction to Collective Choice and Political Economy",N,4.00,0.00,8.00,12.00,,,,,,,,,"Broad introduction to political economy. Covers topics from social choice theory to political agency models, including theories of voter turnout and comparison of political institutions.",,,,,Y,Y,N,N,N,"D. Acemoglu, B. Olken","D. Acemoglu, B. Olken",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.770,,,"Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.771,14,771,14.771,14.771,14,Economics,"Dev Economics: Micro Issues","Development Economics: Microeconomic Issues",N,5.00,0.00,7.00,12.00,,,,,,,,"14.121, 14.122#,#14.121, 14.122","A rigorous introduction to core micro-economic issues in economic development, focusing on both key theoretical contributions and empirical applications to understand both why some countries are poor and on how markets function differently in poor economies. Topics include human capital (education and health); labor markets; credit markets; land markets; firms; and the role of the public sector.",,,,,Y,Y,N,N,N,"B. Faber, B. Olken","B. Faber, B. Olken",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.771,,,"Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2018FA,14.772,14,772,14.772,14.772,14,Economics,"Dev Economics: Macro Issues","Development Economics: Macroeconomics",N,5.00,0.00,7.00,12.00,,,,,,,,"14.121, 14.451#,#14.121, 14.451","Dynamic models of growth and development emphasizing migration, modernization, risk and finance, and technological change; static and dynamic models of political economy; the dynamics of income distribution and institutional change; SME and larger firm structure in developing countries; development, transparency, and information systems; and functioning of financial markets and institutions in emerging markets, their design and regulation.",,,,,Y,N,N,Y,N,"R. Townsend","R. Townsend",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.772,,,"Full Term Subject",http://student.mit.edu/catalog/m14b.html
2018,2017FA,14.282,14,282,14.282,14.282,14,Economics,"Organizational Economics","Introduction to Organizational Economics",N,5.00,0.00,7.00,12.00,,,,,,,,"14.124#,#14.124","Begins with survey of contract theory for organizational economists, then introduces the main areas of the field, including the boundary of the firm; decision-making, employment, structures and processes in organizations;  and organizations other than firms.",,,,,Y,Y,N,N,N,"R. Gibbons, J. Van Reenen, M. Whinston","R. Gibbons, J. Van Reenen, M. Whinston",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.282,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.283,14,283,14.283,14.283,14,Economics,"Adv Top: Organizational Econ I","Advanced Topics in Organizational Economics I",N,2.00,0.00,4.00,6.00,,,,,,,,"14.282#,#14.282","Builds on the work done in 14.282 to develop more in-depth analysis of topics in the field.",,,,,Y,N,N,Y,N,"R. Gibbons","R. Gibbons",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.283,,,"First Half Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.284,14,284,14.284,14.284,14,Economics,"Adv Top: Organizationl Econ II","Advanced Topics in Organizational Economics II",N,2.00,0.00,4.00,6.00,,,,,,,,"14.282#,#14.282","Builds on the work done in 14.282 to develop more in-depth analysis of topics in the field.",,,,,Y,N,N,Y,N,"J. Van Reenen","J. Van Reenen",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.284,,,"Second Half Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.30,14,30,14.30,14.30,14,Economics,"Intro Statistical Meth in Econ","Introduction to Statistical Methods in Economics",N,4.00,0.00,8.00,12.00,REST,"Rest Elec in Sci & Tech",,,,,,"GIR:CAL2#,#GIR:CAL2","Self-contained introduction to probability and statistics with some economic applications.  Elements of probability theory, sampling theory, statistical estimation, and hypothesis testing. Students taking graduate version complete additional assignments. May not count toward HASS  requirement.",,,"14.300#,#14.300",,Y,Y,N,N,N,"A. Abadie, W. Newey","A. Abadie, W. Newey",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.30,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.122,14,122,14.122,14.122,14,Economics,"Microeconomic Theory II","Microeconomic Theory II",N,3.00,0.00,3.00,6.00,,,,,,,,"14.121, permission of instructor#,#14.121, , , ,","Introduction to game theory. Topics include normal form and extensive form games, and games with incomplete information. Enrollment limited.",,,,,Y,Y,N,N,N,"M. Yildiz","M. Yildiz",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.122,,,"Second Half Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.123,14,123,14.123,14.123,14,Economics,"Microeconomic Theory III","Microeconomic Theory III",N,3.00,0.00,3.00,6.00,,,,,,,,"14.121, 14.122, permission of instructor#,#14.121, 14.122, , , ,","General equilibrium theory, a framework  linking together micro and macroeconomics, and economic science. Covers Walrasian equilibrium (existence and computation, first and second welfare theorems); general implementation (the core, Nash bargaining, strategic market games); the representative consumer and Gorman aggregation; measurement and the organization of data;  and calibration and econometric identification. Applications include uncertainty (risk sharing and financial markets); contracts and information economics; village economies and national development; models with money and credit; trade, spatial economics and differentiated commodities. Enrollment limited.",,,,,Y,N,N,Y,N,"D. Fudenberg","D. Fudenberg",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.123,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.124,14,124,14.124,14.124,14,Economics,"Microeconomic Theory IV","Microeconomic Theory IV",N,3.00,0.00,3.00,6.00,,,,,,,,"14.123 or permission of instructor#,#14.123 , , , ,","Introduction to statistical decision theory, incentive contracting (moral hazard and adverse selection), mechanism design and incomplete contracting. Enrollment limited.",,,,,Y,N,N,Y,N,"B. Holmstrom","B. Holmstrom",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.124,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.125,14,125,14.125,14.125,14,Economics,"Market Design","Market Design",N,4.00,0.00,8.00,12.00,,,,,,,,"14.124#,#14.124","Theory and practice of market design, building on ideas from microeconomics, game theory and mechanism design.  Prominent case studies include auctions, labor markets, school choice, prediction markets, financial markets, and organ exchange clearinghouses.",,,,,Y,N,N,Y,N,"P. Pathak","P. Pathak",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.125,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.126,14,126,14.126,14.126,14,Economics,"Game Theory","Game Theory",N,3.00,0.00,9.00,12.00,,,,,,,,"14.122#,#14.122","Rigorous investigation of the evolutionary and epistemic foundations of solution concepts, such as rationalizability and Nash equilibrium. Covers classical topics, such as repeated games, bargaining, and supermodular games as well as new topics such as global games, heterogeneous priors, psychological games, and games without expected utility maximization. Applications provided when available.",,,,,Y,N,N,Y,N,"D. Fudenberg, M. Yildiz","D. Fudenberg, M. Yildiz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.126,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2016FA,14.129,14,129,14.129,14.129,14,Economics,"Advanced Contract Theory","Advanced Contract Theory",N,3.00,0.00,3.00,6.00,,,,,,,,"14.121, 14.281, or permission of instructor#,#14.121, 14.281, , , , ,","Recent developments in contract theory. Includes advanced models of moral hazard, adverse selection, mechanism design and incomplete contracts with applications to theory of the firm, organizational design, and financial structure.",,,,,Y,N,N,Y,N,"Consult R. Townsend","Consult R. Townsend",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.129,,,"Second Half Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.13,14,13,14.13,14.13,14,Economics,"Economics & Psychology","Economics and Psychology",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01#,#14.01","Introduces the theoretical and empirical literature of behavioral economics. Examines important and systematic departures from the standard model in economics; covers intertemporal tradeoffs, risk preferences, social preferences, and intrinsic motivation; and applies theory to many different areas, such as credit card debt, addiction, portfolio choices, labor supply, and compensation policies of firms. Students review evidence from lab experiments, examine how the results can be integrated into models, and test models using field and lab data.",,,,,Y,Y,N,N,N,"F. Schilbach","F. Schilbach",,"01/03/17 12:00 AM","05/04/17 12:12 AM",14.13,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2015FA,14.137,14,137,14.137,14.137J,14,Economics,"Psychology and Economics","Psychology and Economics",N,4.00,0.00,8.00,12.00,,,,,,,,,"Examines "psychology appreciation" for economics students. Aims to enhance knowledge and intuition about psychological processes in areas relevant to economics. Increases understanding of psychology as an experimental discipline, with its own distinct rules and style of argument. Topics include self-knowledge, cognitive dissonance, self-deception, emotions, social norms, self-control, learning, mental accounting, memory, individual and group behavior, and some personality and psycho-analytic models. Within each of these topics, we showcase effective and central experiments and discuss their role in the development of psychological theory. Term paper required.","9.822J#,#9.822J",,,,Y,N,N,Y,N,"D. Prelec","D. Prelec",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.137,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.147,14,147,14.147,14.147,14,Economics,"Topics in Game Theory","Topics in Game Theory",N,4.00,0.00,8.00,12.00,,,,,,,,"14.126#,#14.126","Advanced subject on topics of current research interest.",,,,,Y,N,N,Y,N,"J. Toikka, M. Yildiz","J. Toikka, M. Yildiz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.147,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.03,14,03,14.03,14.03,14,Economics,"Microecon Theory & Public Pol","Microeconomic Theory and Public Policy",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01 or permission of instructor#,#14.01 , , , ,","Applies microeconomic theory to analysis of public policy. Builds from microeconomic model of consumer behavior; extends to operation of single and multiple markets and analysis of why markets sometimes fail. Empirical examples to evaluate theory, focusing on the casual effects of policy interventions on economic outcomes. Topics include minimum wages and employment, food stamps and consumer welfare, economics of risk and safety regulation, the value of education, and gains from international trade.",,,"14.003#,#14.003",,Y,Y,N,Y,N,"D. Autor","N. Agarwal",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.03,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.04,14,04,14.04,14.04,14,Economics,"Intermediate Microecon Theory","Intermediate Microeconomic Theory",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01, GIR:CAL2#,#14.01, GIR:CAL2","Analysis of consumer and producer decisions including analysis of competitive and monopolistic markets. Price-based partial and general equilibrium analysis. Introduction to game theory as a foundation for the strategic analysis of economic situations. Imperfect competition, dynamic games among firms. Failures of general equilibrium theory and their resolutions: externalities, public goods, incomplete information settings, signaling, screening, insurance, alternative market mechanisms, auctions, design of markets.",,,,,Y,Y,N,N,N,"J. Toikka","J. Toikka",,"01/04/17 12:00 AM","05/04/17 12:12 AM",14.04,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2016FA,14.05,14,05,14.05,14.05,14,Economics,"Intermediate Macroecnomics","Intermediate Macroeconomics",N,4.00,0.00,8.00,12.00,,,CIM,"Communication Intensive Major",,,,"14.01, 14.02#,#14.01, 14.02","Uses the tools of macroeconomics to investigate various macroeconomic issues in depth. Topics range from economic growth and inequality in the long run to economic stability and financial crises in the short run. Surveys many economic models used today. Requires a substantial research paper on the economics of long-run economic growth.",,,,,Y,N,N,Y,N,"A. Simsek","A. Simsek",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.05,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2017FA,14.06,14,06,14.06,14.06,14,Economics,"Adv Macroeconomics","Advanced Macroeconomics",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01, 14.02#,#14.01, 14.02","Blends a thorough study of the theoretical foundations of modern macroeconomics with a review of useful mathematical tools, such as dynamic programming, optimal control, and dynamic systems. Develops comfort with formal macroeconomic reasoning and deepens understanding of key macroeconomic phenomena, such as business cycles. Goes on to study more specific topics, such as unemployment, financial crises, and the role of fiscal and monetary policy. Special attention to reviewing relevant facts and disentangling them from their popular interpretations. Uses insights and tools from game theory. Includes applications to recent and historical events.",,,,,Y,Y,N,N,N,"G. M. Angeletos","G. M. Angeletos",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.06,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2014FA,14.08,14,08,14.08,14.08,14,Economics,"Technical Topics in Economics","Technical Topics in Economics",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01#,#14.01","Considers technical issues of current research interest in economics.",,,,,Y,Y,N,Y,N,"Consult Department Headquarters","Consult Department Headquarters",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.08,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2015FA,14.09,14,09,14.09,14.09,14,Economics,"Reading Seminar in Economics","Reading Seminar in Economics",Y,0.00,0.00,0.00,0.00,,,,,,,,"14.04, 14.06#,#14.04, 14.06","Reading and discussion of particular topics in economics. Open to undergraduate students by arrangement with individual faculty members. Consult Department Headquarters.",,,,,Y,Y,Y,Y,Y,"A. Mikusheva","A. Mikusheva",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.09,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2015FA,14.10,14,10,14.10,14.10,14,Economics,"Reading Seminar in Economics","Reading Seminar in Economics",Y,0.00,0.00,0.00,0.00,,,,,,,,"14.04, 14.06#,#14.04, 14.06","Reading and discussion of particular topics in economics. Open to undergraduate students by arrangement with individual faculty members. Consult Department Headquarters.",,,,,Y,Y,Y,Y,Y,"A. Mikusheva","A. Mikusheva",,"11/10/16 12:00 AM","05/04/17 12:12 AM",14.10,,,"Full Term Subject",http://student.mit.edu/catalog/m14a.html
2018,2018FA,14.11,14,11,14.11,14.11,14,Economics,"Topics in Economics","Topics in Economics",N,4.00,0.00,8.00,12.00,,,,,,,,"14.01#,#14.01","Considers issues of current research interest in economics.",,,,,N,Y,N,N,N,"Consult Department Headquarters","Consult Department Headquarters",,"03/22/17 12:00 AM","05/04/17 12:12 AM",14.11,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m14a.html
