Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,3.43,3,43,6.720,3.43J,3,"Materials Science and Eng","Integrated Microelectr Devices","Integrated Microelectronic Devices",N,4.00,0.00,8.00,12.00,,,,,,,,"6.012 or 3.42#,#6.012 , 3.42","Covers physics of microelectronic semiconductor devices for integrated circuit applications. Topics include semiconductor fundamentals, p-n junction, metal-oxide semiconductor structure, metal-semiconductor junction, MOS field-effect transistor, and bipolar junction transistor. Studies modern nanoscale devices, including electrostatic scaling, materials beyond Si, carrier transport from the diffusive to the ballistic regime. Emphasizes physical understanding of device operation through energy band diagrams and short-channel MOSFET device design.  Familiarity with MATLAB required.","6.720J#,#6.720J",,,,Y,Y,N,N,N,"J. A. del Alamo, H. L. Tuller","J. A. del Alamo, H. L. Tuller",,"03/08/17 12:00 AM","05/04/17 12:12 AM",6.720,,,"Full Term Subject",http://student.mit.edu/catalog/m3a.html
2018,2017FA,3.44,3,44,3.44,3.44,3,"Materials Science and Eng","Mats Proc for Micro & Nano Sys","Materials Processing for Micro- and Nano-Systems",N,3.00,0.00,9.00,12.00,,,,,,,,"3.20, 3.21#,#3.20, 3.21","Processing of bulk, thin film, and nanoscale materials for applications in electronic, magnetic, electromechanical, and photonic devices and microsystems. Topics include growth of bulk, thin-film, nanoscale single crystals via vapor and liquid phase processes; formation, patterning and processing of thin films, with an emphasis on relationships among processing, structure, and properties; and processing of systems of nanoscale materials. Examples from materials processing for applications in high-performance integrated electronic circuits, micro-/nano-electromechanical devices and systems and integrated sensors.",,,,,Y,Y,N,N,N,"C. V. Thompson","C. V. Thompson",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.44,,,"Full Term Subject",http://student.mit.edu/catalog/m3a.html
2018,2018FA,3.45,3,45,3.45,3.45,3,"Materials Science and Eng","Magnetic Materials","Magnetic Materials",N,3.00,0.00,9.00,12.00,,,,,,,,"3.23#,#3.23","Foundation topics include magnetostatics, origin of magnetism in materials, magnetic domains and domain walls, magnetic anisotropy, reversible and irreversible magnetization processes; hard and soft magnetic materials and magnetic recording. Special topics are selected from magnetism at nanoscale (thin films, surfaces, particles); amorphous and nanocrystalline magnetic materials; electronic transport in ferromagnets including magnetoresistive, spin-valve and spin-tunnel junction sensors.",,,"3.152#,#3.152",,Y,N,N,Y,N,"C. Ross","C. Ross",,"03/15/17 12:00 AM","05/04/17 12:12 AM",3.152,,,"Full Term Subject",http://student.mit.edu/catalog/m3a.html
2018,2017FA,3.46,3,46,3.46,3.46,3,"Materials Science and Eng","Photonic Materials and Devices","Photonic Materials and Devices",N,3.00,0.00,9.00,12.00,,,,,,,,"3.23#,#3.23","Optical materials design for semiconductors, dielectrics and polymers. Ray optics, electromagnetic optics and guided wave optics. Physics of light-matter interactions.  Device design principles: LEDs, lasers, photodetectors, modulators, fiber and waveguide interconnects, optical filters, and photonic crystals. Device processing:  crystal growth, substrate engineering, thin film deposition, etching and process integration for dielectric, silicon and compound semiconductor materials. Microphotonic integrated circuits.  Telecom/datacom systems. Assignments include three design projects that emphasize materials, devices and systems applications. Students taking graduate version complete additional assignments.",,,"3.156#,#3.156",,Y,Y,N,N,N,"P. Anikeeva","P. Anikeeva",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.156,,,"Full Term Subject",http://student.mit.edu/catalog/m3a.html
2018,2016FA,3.50,3,50,3.50,3.50,3,"Materials Science and Eng","Sustainable Chemical Metallurg","Sustainable Chemical Metallurgy",N,3.00,0.00,9.00,12.00,,,,,,,,"3.022 or permission of instructor#,#3.022 , , , ,","Covers principles of metal extraction processes. Provides a direct application of the fundamentals of thermodynamics and kinetics to the industrial production of metals from their ores, e.g. iron, aluminum, or reactive metals and silicon. Discusses the corresponding economics and global challenges. Addresses advanced techniques for sustainable metal extraction, particularly with respect to greenhouse gas emissions. Students taking graduate version complete additional assignments.",,,"3.19#,#3.19",,Y,N,N,Y,N,"A. Allanore","A. Allanore",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.19,,,"Full Term Subject",http://student.mit.edu/catalog/m3b.html
2018,2016FA,3.53,3,53,3.53,3.53,3,"Materials Science and Eng","Electrochem Processng of Mtls","Electrochemical Processing of Materials",N,3.00,0.00,6.00,9.00,,,,,,,,"3.044#,#3.044","Thermodynamic and transport properties of aqueous and nonaqueous electrolytes. The electrode/electrolyte interface. Kinetics of electrode processes. Electrochemical characterization: d.c. techniques (controlled potential, controlled current), a.c. techniques (voltametry and impedance spectroscopy). Applications: electrowinning, electrorefining, electroplating, and electrosynthesis, as well as electrochemical power sources (batteries and fuel cells).",,,,,Y,N,N,Y,N,"D. R. Sadoway","D. R. Sadoway",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.53,,,"Partial Term Subject",http://student.mit.edu/catalog/m3b.html
2018,2016FA,3.54,3,54,3.54,3.54J,3,"Materials Science and Eng","Corrosion:Degradation of Mtls","Corrosion: The Environmental Degradation of Materials",N,3.00,0.00,9.00,12.00,,,,,,,,"3.012#,#3.012","Applies thermodynamics and kinetics of electrode reactions to aqueous corrosion of metals and alloys. Application of advanced computational and modeling techniques to evaluation of materials selection and susceptibility of metal/alloy systems to environmental degradation in aqueous systems. Discusses materials degradation problems in marine environments, oil and gas production, and energy conversion and generation systems, including fossil and nuclear.","22.72J#,#22.72J",,,,N,N,N,Y,N,"R. G. Ballinger","R. G. Ballinger",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.54,,,"Full Term Subject",http://student.mit.edu/catalog/m3b.html
2018,2017FA,3.560,3,560,3.560,3.560,3,"Materials Science and Eng","Industrial Ecology","Industrial Ecology of Materials",N,3.00,0.00,9.00,12.00,,,,,,,,"3.20 or permission of instructor#,#3.20 , , , ,","Covers quantitative techniques to address principles of substitution, dematerialization, and waste mining implementation in materials systems. Includes life-cycle and materials flow analysis of the impacts of materials extraction; processing; use; and recycling for materials, products, and services. Student teams undertake a case study regarding materials and technology selection using the latest methods of analysis and computer-based models of materials process. Students taking graduate version complete additional assignments.",,,"3.081#,#3.081",,Y,Y,N,N,N,"E. Olivetti","E. Olivetti",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.081,,,"Full Term Subject",http://student.mit.edu/catalog/m3b.html
2018,2017FA,3.57,3,57,3.57,3.57,3,"Materials Science and Eng","Materials Selectn,Design,Econ","Materials Selection, Design, and Economics",N,3.00,0.00,6.00,9.00,,,,,,,,"Permission of instructor#,#, , ,","A survey of techniques for analyzing how the choice of materials, processes, and design determine properties, performance, and cost. Topics include production and cost functions, mathematical optimization, evaluation of single and multi-attribute utility, decision analysis, materials property charts, and performance indices. Students use analytical techniques to develop a plan for starting a new materials-related business.",,,,,Y,N,N,Y,N,Staff,Staff,,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.57,,,"Full Term Subject",http://student.mit.edu/catalog/m3b.html
2018,2017FA,3.60,3,60,3.60,3.60,3,"Materials Science and Eng","Properties of Materials","Symmetry, Structure, and Tensor Properties of Materials",N,4.00,0.00,8.00,12.00,,,,,,,,"3.016 or 18.03#,#3.016 , 18.03","Studies the underlying structures of materials and deepens understanding of the relationship between the properties of materials and their structures. Topics include lattices, point groups, and space groups in both two and three dimensions; the use of symmetry in the tensor representation of crystal properties; and the relationship between crystalline structure and properties, including transport properties, piezoelectricity, and elasticity. Students taking graduate version complete additional assignments.",,,"3.072#,#3.072",,Y,Y,N,N,N,"R. Taylor, E. Fitzgerald","R. Taylor, E. Fitzgerald",,"11/10/16 12:00 AM","05/04/17 12:12 AM",3.072,,,"Full Term Subject",http://student.mit.edu/catalog/m3b.html
