Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2015FA,7.27,7,27,7.27,7.27,7,Biology,"Principles of Human Disease","Principles of Human Disease",N,4.00,0.00,8.00,12.00,,,,,,,,"7.06#,#7.06","Covers current understanding of and modern approaches to human disease, emphasizing the molecular and cellular basis of both genetic disease and cancer. Topics include the genetics of simple and complex traits; karyotypic analysis and positional cloning; genetic diagnosis; the roles of oncogenes and tumor suppressors in tumor initiation, progression, and treatment; the interaction between genetics and environment; animal models of human disease; cancer; aging and disease; and conventional and gene therapy treatment strategies.",,,,,Y,N,N,Y,N,"D. Housman, L. Guarente","D. Housman, L. Guarente",,"11/10/16 12:00 AM","05/04/17 12:12 AM",7.27,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2018FA,7.28,7,28,7.28,7.28,7,Biology,"Molecular Biology","Molecular Biology",N,5.00,0.00,7.00,12.00,,,,,,,,"7.03; [7.05]#,#7.03, [7.05]","Detailed analysis of the biochemical mechanisms that control the maintenance, expression, and evolution of prokaryotic and eukaryotic genomes. Topics covered in lecture and readings of relevant literature include: gene regulation, DNA replication, genetic recombination, and mRNA translation. Logic of experimental design and data analysis emphasized. Presentations include both lectures and group discussions of representative papers from the literature. Students taking the graduate version are expected to explore the subject in greater depth.",,,"7.58#,#7.58",,Y,N,N,Y,N,"U. RajBhandary, E. Calo","U. RajBhandary, E. Calo",,"03/16/17 12:00 AM","05/04/17 12:12 AM",7.28,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2018FA,7.29,7,29,7.29,7.29J,7,Biology,"Cellular Neurobiology","Cellular and Molecular Neurobiology",N,4.00,0.00,8.00,12.00,,,,,,,,"7.05 or 9.01#,#7.05 , 9.01","Introduction to the structure and function of the nervous system. Emphasizes the cellular properties of neurons and other excitable cells. Includes the structure and biophysical properties of excitable cells, synaptic transmission, neurochemistry, neurodevelopment, integration of information in simple systems, and detection and information coding during sensory transduction.","9.09J#,#9.09J",,,,Y,N,N,Y,N,"T. Littleton, M. Wilson","T. Littleton, M. Wilson",,"03/08/17 12:00 AM","05/04/17 12:12 AM",7.29,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2017FA,7.30A,7,30A,1.018A,7.30AJ,7,Biology,"Fundamentals of Ecology I","Fundamentals of Ecology I",N,2.00,0.00,4.00,6.00,RST2,"1/2 Rest Elec in Sci & Tech",,,,,,,"Fundamentals of ecology, considering Earth as an integrated dynamic living system. Coevolution of the biosphere and geosphere, biogeochemical cycles, metabolic diversity, primary productivity, competition and the niche, trophic dynamics and food webs, population growth and limiting factors. Combination of 1.018A and 1.018B counts as REST subject.","1.018AJ, 12.031AJ#,#1.018AJ, 12.031AJ",,,,Y,Y,N,N,N,"O. Cordero, M. Follows","O. Cordero, M. Follows",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.018A,,,"First Half Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2017FA,7.30B,7,30B,1.018B,7.30BJ,7,Biology,"Fundamentals of Ecology II","Fundamentals of Ecology II",N,2.00,0.00,4.00,6.00,RST2,"1/2 Rest Elec in Sci & Tech",,,,,,"1.018A#,#1.018A","Advanced topics in Ecology. Population modeling, global carbon cycle, climate change, geoengineering, theories of resource competition and mutualism, allometric scaling, ecological genomics, niche theory, human population growth. Applied ecology. Combination of 1.018A and 1.018B counts as REST subject.","1.018BJ, 12.031BJ#,#1.018BJ, 12.031BJ",,,,Y,Y,N,N,N,"O. Cordero, M. Follows","O. Cordero, M. Follows",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.018B,,,"Second Half Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2017FA,7.331,7,331,21A.331,7.331J,7,Biology,"Infections and Inequalities","Infections and Inequalities: Interdisciplinary Perspectives on Global Health",N,3.00,0.00,9.00,12.00,,,,,,,,,"Examines case studies in infectious disease outbreaks to demonstrate how human health is a product of multiple determinants, such as biology, sociocultural and historical factors, politics, economic processes, and the environment. Analyzes how structural inequalities render certain populations vulnerable to illness and explores the moral and ethical dimensions of public health and clinical interventions to promote health. Limited to 25.","21A.331J, HST.431J#,#21A.331J, HST.431J",,,,Y,N,N,Y,N,"E. James, D. Kim, A. Chakraborty","E. James, D. Kim, A. Chakraborty",,"11/10/16 12:00 AM","05/04/17 12:12 AM",21A.331,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2015FA,7.340,7,340,7.340,7.340,7,Biology,"Advanced Undergraduate Seminar","Advanced Undergraduate Seminar",N,2.00,0.00,4.00,6.00,,,,,,,,"7.06 or 7.28#,#7.06 , 7.28","Seminars covering topics of current interest in biology with a focus on how to understand experimental methods and design and how to critically read the primary research literature. Small class size facilitates discussions and interactions with an active research scientist. Students visit research laboratories to see firsthand how biological research is conducted. Contact Biology Education Office for topics.",,,,,Y,Y,N,Y,N,"H. R. Horvitz","H. R. Horvitz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",7.340,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2018FA,7.341,7,341,7.341,7.341,7,Biology,"Advanced Undergraduate Seminar","Advanced Undergraduate Seminar",N,2.00,0.00,4.00,6.00,,,,,,,,"7.06 or 7.28#,#7.06 , 7.28","Seminars covering topics of current interest in biology with a focus on how to understand experimental methods and design and how to critically read the primary research literature. Small class size facilitates discussions and interactions with an active research scientist. Students visit research laboratories to see firsthand how biological research is conducted. Contact Biology Education Office for topics.",,,,,Y,Y,N,Y,N,"H. R. Horvitz","H. R. Horvitz",,"04/13/17 12:00 AM","05/04/17 12:12 AM",7.341,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2015FA,7.342,7,342,7.342,7.342,7,Biology,"Advanced Undergraduate Seminar","Advanced Undergraduate Seminar",N,2.00,0.00,4.00,6.00,,,,,,,,"7.06 or 7.28#,#7.06 , 7.28","Seminars covering topics of current interest in biology with a focus on how to understand experimental methods and design and how to critically read the primary research literature. Small class size facilitates discussions and interactions with an active research scientist. Students visit research laboratories to see firsthand how biological research is conducted. Contact Biology Education Office for topics.",,,,,Y,Y,N,Y,N,"H. R. Horvitz","H. R. Horvitz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",7.342,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
2018,2015FA,7.343,7,343,7.343,7.343,7,Biology,"Advanced Undergraduate Seminar","Advanced Undergraduate Seminar",N,2.00,0.00,4.00,6.00,,,,,,,,"7.06 or 7.28#,#7.06 , 7.28","Seminars covering topics of current interest in biology with a focus on how to understand experimental methods and design and how to critically read the primary research literature. Small class size facilitates discussions and interactions with an active research scientist. Students visit research laboratories to see firsthand how biological research is conducted. Contact Biology Education Office for topics.",,,,,Y,Y,N,Y,N,"H. R. Horvitz","H. R. Horvitz",,"11/10/16 12:00 AM","05/04/17 12:12 AM",7.343,,,"Full Term Subject",http://student.mit.edu/catalog/m7a.html
