Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,6.008,6,008,6.008,6.008,6,"Electrical Eng & Computer Sci","Introduction to Inference","Introduction to Inference",N,4.00,4.00,4.00,12.00,LAB,"Institute Lab",,,,,,"GIR:CAL2 or permission of instructor#,#GIR:CAL2 , , , ,","Introduces probabilistic modeling for problems of inference and machine learning from data, emphasizing analytical and computational aspects. Distributions, marginalization, conditioning, and structure; graphical representations. Belief propagation, decision-making, classification, estimation, and prediction. Sampling methods and analysis. Introduces asymptotic analysis and information measures. Computational laboratory component explores the concepts introduced in class in the context contemporary applications. Students design inference algorithms, investigate their behavior on real data, and discuss experimental results.",,,,,Y,Y,N,N,N,"P. Golland, G. W. Wornell","P. Golland, G. W. Wornell",,"03/15/17 12:00 AM","05/04/17 12:12 AM",6.008,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2018FA,6.009,6,009,6.009,6.009,6,"Electrical Eng & Computer Sci","Fundamentals of Programming","Fundamentals of Programming",N,2.00,4.00,6.00,12.00,LAB,"Institute Lab",,,,,,"6.0001#,#6.0001","Introduces fundamental concepts of programming. Designed to develop skills in applying basic methods from programming languages to abstract problems. Topics include programming and Python basics, computational concepts, software engineering, algorithmic techniques, data types, and recursion and tail recursion. Lab component consists of software design, construction, and implementation of design.",,,,,Y,Y,N,Y,N,"A. Chlipala, S. Devadas, C. J. Terman","A. Chlipala, S. Devadas, C. J. Terman",,"02/01/17 12:00 AM","05/04/17 12:12 AM",6.009,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2018FA,6.01,6,01,6.01,6.01,6,"Electrical Eng & Computer Sci","Intro to EECS via Robotics","Introduction to EECS via Robotics",N,2.00,4.00,6.00,12.00,LAB,"Institute Lab",,,,,,"6.0001 or permission of instructor#,#6.0001 , , , ,","An integrated introduction to electrical engineering and computer science, taught using substantial laboratory experiments with mobile robots. Key issues in the design of engineered artifacts operating in the natural world: measuring and modeling system behaviors; assessing errors in sensors and effectors; specifying tasks; designing solutions based on analytical and computational models; planning, executing, and evaluating experimental tests of performance; refining models and designs. Issues addressed in the context of computer programs, control systems, probabilistic inference problems, circuits and transducers, which all play important roles in achieving robust operation of a large variety of engineered systems.",,,,,Y,Y,N,Y,N,"D. M. Freeman, A. Hartz, L. P. Kaelbling, T. Lozano-Perez","D. M. Freeman, A. Hartz, L. P. Kaelbling, T. Lozano-Perez",,"01/24/17 12:00 AM","05/04/17 12:12 AM",6.01,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2017FA,6.011,6,011,6.011,6.011,6,"Electrical Eng & Computer Sci","Signals, Systems, & Inference","Signals, Systems and Inference",N,4.00,0.00,8.00,12.00,,,,,,,,"6.003; 6.008, 6.041A, or 18.600#,#6.003, 6.008, 6.041A, , 18.600","Covers signals, systems and inference in communication, control and signal processing. Topics include input-output and state-space models of linear systems driven by deterministic and random signals; time- and transform-domain representations in discrete and continuous time; and group delay. State feedback and observers. Probabilistic models; stochastic processes, correlation functions, power spectra, spectral factorization. Least-mean square error estimation; Wiener filtering. Hypothesis testing; detection; matched filters.",,,,,Y,N,N,Y,N,"A. V. Oppenheim, G. C. Verghese","A. V. Oppenheim, G. C. Verghese",,"11/10/16 12:00 AM","05/04/17 12:12 AM",6.011,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2018FA,6.012,6,012,6.012,6.012,6,"Electrical Eng & Computer Sci","Microelect Devices & Circuits","Microelectronic Devices and Circuits",N,4.00,0.00,8.00,12.00,,,,,,,,"6.002#,#6.002","Microelectronic device modeling, and basic microelectronic circuit analysis and design. Physical electronics of semiconductor junction and MOS devices. Relating terminal behavior to internal physical processes, developing circuit models, and understanding the uses and limitations of different models. Use of incremental and large-signal techniques to analyze and design transistor circuits, with examples chosen from digital circuits, linear amplifiers, and other integrated circuits. Design project.",,,,,Y,Y,N,Y,N,"A. I. Akinwande, J. Kong, T. Palacios, C. G. Sodini","A. I. Akinwande, J. Kong, T. Palacios, C. G. Sodini",,"03/16/17 12:00 AM","05/04/17 12:12 AM",6.012,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2018FA,6.013,6,013,6.013,6.013,6,"Electrical Eng & Computer Sci","Electromagnetics & Applctions","Electromagnetics and Applications",N,3.00,5.00,4.00,12.00,,,,,,,,"GIR:CAL2, GIR:PHY2#,#GIR:CAL2, GIR:PHY2","Analysis and design of modern applications that employ electromagnetic phenomena for signals and power transmission in RF, microwaves, optical and wireless communication systems. Fundamentals include dynamic solutions for Maxwell's equations; electromagnetic power and energy, waves in media, metallic and dielectric waveguides, radiation, and diffraction; resonance; filters; and acoustic analogs. Labs activities range from building to testing of devices and systems (e.g., antenna arrays, radars, dielectric waveguides). Students work in teams on self-proposed maker-style design projects with a focus on fostering creativity, teamwork, and debugging skills. 6.002, 6003 and 6.007 are recommended but not required.",,,,,Y,N,N,Y,N,"L. Daniel, M. R. Watts","L. Daniel, M. R. Watts",,"04/06/17 12:00 AM","05/04/17 12:12 AM",6.013,,,"Full Term Subject",http://student.mit.edu/catalog/m6a.html
2018,2018FA,6.452,6,452,6.452,6.452,6,"Electrical Eng & Computer Sci","Prin of Wireless Comm","Principles of Wireless Communication",N,3.00,0.00,9.00,12.00,,,,,,,,"6.450#,#6.450","Introduction to design, analysis, and fundamental limits of wireless transmission systems.  Wireless channel and system models; fading and diversity; resource management and power control; multiple-antenna and MIMO systems; space-time codes and decoding algorithms; multiple-access techniques and multiuser detection; broadcast codes and precoding; cellular and ad-hoc network topologies; OFDM and ultrawideband systems; architectural issues.",,,,,N,Y,N,N,N,"G. W. Wornell, L. Zheng","G. W. Wornell, L. Zheng",,"03/24/17 12:00 AM","05/04/17 12:12 AM",6.452,,,"Full Term Subject",http://student.mit.edu/catalog/m6b.html
2018,2018FA,6.453,6,453,6.453,6.453,6,"Electrical Eng & Computer Sci","Quantum Optical Communication","Quantum Optical Communication",N,3.00,0.00,9.00,12.00,,,,,,,,"6.011, 18.06#,#6.011, 18.06","Quantum optics: Dirac notation quantum mechanics; harmonic oscillator quantization; number states, coherent states, and squeezed states; radiation field quantization and quantum field propagation; P-representation and classical fields. Linear loss and linear amplification: commutator preservation and the Uncertainty Principle; beam splitters; phase-insensitive and phase-sensitive amplifiers. Quantum photodetection: direct detection, heterodyne detection, and homodyne detection. Second-order nonlinear optics: phasematched interactions; optical parametric amplifiers; generation of squeezed states, photon-twin beams, non-classical fourth-order interference, and polarization entanglement. Quantum systems theory: optimum binary detection; quantum precision measurements; quantum cryptography; and quantum teleportation.",,,,,N,Y,N,N,N,"J. H. Shapiro","J. H. Shapiro",,"03/02/17 12:00 AM","05/04/17 12:12 AM",6.453,,,"Full Term Subject",http://student.mit.edu/catalog/m6b.html
2018,2018FA,6.454,6,454,6.454,6.454,6,"Electrical Eng & Computer Sci","Grad Seminar in Area I","Graduate Seminar in Area I",N,2.00,0.00,4.00,6.00,,,,,,,,"Permission of instructor#,#, , ,","Student-run advanced graduate seminar with focus on topics in  communications, control, signal processing, optimization. Participants give presentations outside of their own research to expose colleagues to topics not covered in the usual curriculum. Recent topics have included compressed sensing, MDL principle, communication complexity, linear programming decoding, biology in EECS, distributed hypothesis testing, algorithms for random satisfaction problems, and cryptogaphy.  Open to advanced students from all areas of EECS. Limited to 12.",,,,,N,Y,N,N,N,"L. Zheng, D. Shah","L. Zheng, D. Shah",,"02/23/17 12:00 AM","05/04/17 12:12 AM",6.454,,,"Full Term Subject",http://student.mit.edu/catalog/m6b.html
2018,2018FA,6.456,6,456,6.456,6.456,6,"Electrical Eng & Computer Sci","Array Processing","Array Processing",N,3.00,2.00,7.00,12.00,,,,,,,,"6.341; 2.687, or 6.011 and 18.06#,#6.341, 2.687, , 6.011 , 18.06","Adaptive and non-adaptive processing of signals received at arrays of sensors. Deterministic beamforming, space-time random processes, optimal and adaptive algorithms, and the sensitivity of algorithm performance to modeling errors and limited data. Methods of improving the robustness of algorithms to modeling errors and limited data are derived.  Advanced topics include an introduction to matched field processing and physics-based methods of estimating signal statistics. Homework exercises providing the opportunity to implement and analyze the performance of algorithms in processing data supplied during the course.",,,,,N,Y,N,N,N,Staff,Staff,,"03/02/17 12:00 AM","05/04/17 12:12 AM",6.456,,,"Full Term Subject",http://student.mit.edu/catalog/m6b.html
