Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2017FA,16.89,16,89,16.89,16.89J,16,"Aeronautics and Astronautics","Space Systems Engineering","Space Systems Engineering",N,4.00,2.00,6.00,12.00,,,,,,,,"16.851 or permission of instructor#,#16.851 , , , ,","Focus on developing space system architectures. Applies subsystem knowledge gained in 16.851 to examine interactions between subsystems in the context of a space system design. Principles and processes of systems engineering including developing space architectures, developing and writing requirements, and concepts of risk are explored and applied to the project. Subject develops, documents, and presents a conceptual design of a space system including a preliminary spacecraft design.","IDS.339J#,#IDS.339J",,,,N,N,N,Y,N,Staff,Staff,,"11/10/16 12:00 AM","05/04/17 12:12 AM",16.89,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2017FA,16.895,16,895,STS.471,16.895J,16,"Aeronautics and Astronautics","Engineering Apollo","Engineering Apollo: The Moon Project as a Complex System",N,4.00,0.00,8.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Detailed technical and historical exploration of the Apollo project to fly humans to the moon and return them safely to Earth as an example of a complex engineering system. Emphasizes how the systems worked, the technical and social processes that produced them, mission operations, and historical significance. Guest lectures by MIT-affiliated engineers who contributed to and participated in the Apollo missions. Students work in teams on a final project analyzing an aspect of the historical project to articulate and synthesize ideas in engineering systems.","STS.471J#,#STS.471J",,,,N,N,N,Y,N,"D. Mindell","D. Mindell",,"11/10/16 12:00 AM","05/04/17 12:12 AM",STS.471,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2018FA,16.90,16,90,16.90,16.90,16,"Aeronautics and Astronautics","Computatnl Methods: Aero Engr","Computational Methods in Aerospace Engineering",N,4.00,0.00,8.00,12.00,,,,,,,,"16.001, 16.002, 16.003, 16.004, or permission of instructor; [16.09 or 6.041B]#,#16.001, 16.002, 16.003, 16.004, , , , ,, [16.09 ],[ 6.041B]","Introduction to computational techniques arising in aerospace engineering.  Techniques include numerical integration of systems of ordinary differential equations; numerical discretization of partial differential equations; and probabilistic methods for quantifying the impact of variability. Specific emphasis will be given to finite volume methods in fluid mechanics, and energy and finite element methods in structural mechanics.",,,,,Y,N,N,Y,N,"K. E. Willcox","K. E. Willcox",,"04/28/17 12:00 AM","05/04/17 12:12 AM",16.90,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2017FA,16.910,16,910,6.336,16.910J,16,"Aeronautics and Astronautics","Intro to Numerical Simulation","Introduction to Numerical Simulation",N,3.00,3.00,6.00,12.00,,,,,,,,"18.03 or 18.06#,#18.03 , 18.06","Introduction to computational techniques for the simulation of a large variety of engineering and physical systems. Applications are drawn from aerospace, mechanical, electrical, chemical engineering, biology, and materials science. Topics include mathematical formulations (techniques for automatic assembly of mathematical problems from physics' principles); sparse, direct and iterative solution techniques for linear systems; Newton and Homotopy methods for nonlinear problems; discretization methods for ordinary, time-periodic and partial differential equations; accelerated methods for integral equations; techniques for automatic generation of compact dynamical system models and model order reduction.","2.096J, 6.336J#,#2.096J, 6.336J",,,,Y,Y,N,N,N,"L. Daniel, J. K. White","L. Daniel, J. K. White",,"11/10/16 12:00 AM","05/04/17 12:12 AM",6.336,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2016FA,16.920,16,920,16.920,16.920J,16,"Aeronautics and Astronautics","Num Methods for Part Diff Eq","Numerical Methods for Partial Differential Equations",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.06#,#18.03 , 18.06","Covers the fundamentals of modern numerical techniques for a wide range of linear and nonlinear elliptic, parabolic, and hyperbolic partial differential and integral equations. Topics include mathematical formulations; finite difference, finite volume, finite element, and boundary element discretization methods; and direct and iterative solution techniques. The methodologies described form the foundation for computational approaches to engineering systems involving heat transfer, solid mechanics, fluid dynamics, and electromagnetics. Computer assignments requiring programming.","2.097J, 6.339J#,#2.097J, 6.339J",,,,Y,Y,N,N,N,"Q. Wang, J. K. White","Q. Wang, J. K. White",,"11/10/16 12:00 AM","05/04/17 12:12 AM",16.920,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2016FA,16.930,16,930,16.930,16.930,16,"Aeronautics and Astronautics","Adv Topics: Numerical Methods","Advanced Topics in Numerical Methods for Partial Differential Equations",N,3.00,0.00,9.00,12.00,,,,,,,,"16.920#,#16.920","Covers advanced topics in numerical methods for the discretization, solution, and control of problems governed by partial differential equations. Topics include the application of the finite element method to systems of equations with emphasis on equations governing compressible, viscous flows; grid generation; optimal control of PDE-constrained systems; a posteriori error estimation and adaptivity; reduced basis approximations and reduced-order modeling. Computer assignments require programming.",,,,,N,N,N,Y,N,Staff,Staff,,"11/10/16 12:00 AM","05/04/17 12:12 AM",16.930,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2017FA,16.855,16,855,IDS.336,16.855J,16,"Aeronautics and Astronautics","Sys Architecting: Enterprises","Systems Architecting Applied to Enterprises",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Focuses on principles and practices for architecting new and evolving sociotechnical enterprises. Includes reading and discussions of enterprise theory, contemporary challenges, and case studies of evolving enterprises. Covers frameworks and methods for ecosystem analysis, stakeholder analysis, architecture design and evaluation, and implementation strategies. Students work in small teams on projects to design a future architecture for a selected real-world enterprise.","IDS.336J#,#IDS.336J",,,,Y,N,N,Y,N,"D. Rhodes","D. Rhodes",,"11/10/16 12:00 AM","05/04/17 12:12 AM",IDS.336,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2018FA,16.861,16,861,IDS.332,16.861,16,"Aeronautics and Astronautics","Engr Sys Analysis for Design","Engineering Systems Analysis for Design",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Covers theory and methods to identify, value, and implement flexibility in design, also known as "real options." Topics include definition of uncertainties, simulation of performance for scenarios, screening models to identify desirable flexibility, decision and lattice analysis, and multidimensional economic evaluation. Students demonstrate proficiency through an extended application to a systems design of their choice. Provides a complement to research or thesis projects. Meets with IDS.333 first half of term.",,"1.146, 16.861, IDS.332",,"IDS.333#,#IDS.333",Y,Y,N,N,N,"R. de Neufville","R. de Neufville",,"01/03/17 12:00 AM","05/04/17 12:12 AM",IDS.332,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2017FA,16.863,16,863,16.863,16.863J,16,"Aeronautics and Astronautics","System Safety","System Safety Concepts",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Covers important concepts and techniques in designing and operating safety-critical systems. Topics include the nature of risk, formal accident and human error models, causes of accidents, fundamental concepts of system safety engineering, system and software hazard analysis, designing for safety, fault tolerance, safety issues in the design of human-machine interaction, verification of safety, creating a safety culture, and management of safety-critical projects. Includes a class project involving the high-level system design and analysis of a safety-critical system.","IDS.340J#,#IDS.340J",,,,Y,Y,N,N,N,"N. G. Leveson","N. G. Leveson",,"11/10/16 12:00 AM","05/04/17 12:12 AM",16.863,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
2018,2017FA,16.885,16,885,16.885,16.885,16,"Aeronautics and Astronautics","Aircraft Systems Engineering","Aircraft Systems Engineering",N,3.00,1.00,8.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Holistic view of the aircraft as a system, covering basic systems engineering, cost and weight estimation, basic aircraft performance, safety and reliability, life cycle topics, aircraft subsystems, risk analysis and management, and system realization. Small student teams retrospectively analyze an existing aircraft covering: key design drivers and decisions; aircraft attributes and subsystems; operational experience. Oral and written versions of the case study are delivered. Focuses on a systems engineering analysis of the Space Shuttle. Studies both design and operations of the shuttle, with frequent lectures by outside experts. Students choose specific shuttle systems for detailed analysis and develop new subsystem designs using state of the art technology.",,,,,N,Y,N,N,N,"R. J. Hansman, W. Hoburg","R. J. Hansman, W. Hoburg",,"11/10/16 12:00 AM","05/04/17 12:12 AM",16.885,,,"Full Term Subject",http://student.mit.edu/catalog/m16b.html
