Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,1.801,1,801,IDS.060,1.801J,1,"Civil and Environmental Eng","Environmental Law: Pollution","Environmental Law, Policy, and Economics: Pollution Prevention and Control",N,3.00,0.00,9.00,12.00,,,,,,,,,"Reviews and analyzes federal and state regulation of air and water pollution, hazardous waste, green-house gas emissions, and the production and use of toxic chemicals. Analyzes pollution as an economic problem and the failure of markets. Explores the role of science and economics in legal decisions. Emphasizes use of legal mechanisms and alternative approaches (such as economic incentives and voluntary approaches) to control pollution and encourage chemical accident and pollution prevention. Focuses on the major federal legislation, the underlying administrative system, and the common law in analyzing environmental policy, economic consequences, and the role of the courts. Discusses classical pollutants and toxic industrial chemicals, green-house gas emissions, community right-to-know, and environmental justice. Develops basic legal skills: how to read/understand cases, regulations, and statutes. Students taking graduate version are expected to explore the subject in greater depth.","11.021J, 17.393J, IDS.060J#,#11.021J, 17.393J, IDS.060J",,"1.811J, 11.630J, IDS.540J#,#1.811J, 11.630J, IDS.540J",,Y,Y,N,N,N,"N. Ashford, C. Caldart","N. Ashford, C. Caldart","New joint child","04/26/17 12:00 AM","05/04/17 12:12 AM",IDS.060,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m1c.html
2018,2016FA,1.061,1,061,1.061,1.061,1,"Civil and Environmental Eng","Transport Processes in Envir","Transport Processes in the Environment",N,3.00,1.00,8.00,12.00,,,,,,,,"1.060B#,#1.060B","Introduction to mass transport in environmental flows, with emphasis on river and lake systems. Covers derivation and solutions to the differential form of mass conservation equations, hydraulic models for environmental systems, residence time distribution, molecular and turbulent diffusion for continuous and point sources, boundary layers, dissolution, bed-water exchange, air-water exchange, and particle transport. Meets with 1.061A first half of term. Students taking graduate version complete additional assignments.",,,"1.61#,#1.61",,Y,Y,N,N,N,"H. M. Nepf","H. M. Nepf",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.061,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2016FA,1.061A,1,061A,1.061A,1.061A,1,"Civil and Environmental Eng","Transport Processes I","Transport Processes in the Environment I",N,2.00,1.00,3.00,6.00,,,,,,,,"1.060A#,#1.060A","Introduction to mass transport in environmental flows. Covers derivation and solution to the differential form of mass conservation, hydraulic models for environmental systems, residence time distribution, and molecular and turbulent diffusion for continuous and point sources. Meets with 1.061 first half of term.",,,,,Y,Y,N,N,N,"H. Nepf","H. Nepf",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.061A,,,"First Half Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2018FA,1.062,1,062,18.354,1.062J,1,"Civil and Environmental Eng","Nonlinr Dynamics:Continuum Sys","Nonlinear Dynamics: Continuum Systems",N,3.00,0.00,9.00,12.00,,,,,,,,"18.03 or 18.032; GIR:PHY2#,#18.03 , 18.032, GIR:PHY2","General mathematical principles of continuum systems. From microscopic to macroscopic descriptions in the form of linear or nonlinear (partial) differential equations. Exact solutions, dimensional analysis, calculus of variations and singular perturbation methods. Stability, waves and pattern formation in continuum systems. Subject matter illustrated using natural fluid and solid systems found, for example, in geophysics and biology.","12.207J, 18.354J#,#12.207J, 18.354J",,"18.3541#,#18.3541",,Y,N,N,Y,N,"L. Bourouiba","L. Bourouiba",,"04/24/17 12:00 AM","05/04/17 12:12 AM",18.354,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2016FA,1.064,1,064,1.064,1.064,1,"Civil and Environmental Eng","Physical Limnology","Physical Limnology",N,3.00,0.00,9.00,12.00,,,,,,,,"1.061#,#1.061","Provides an introduction to physical processes occurring in lakes and shallow surface water systems with emphasis on mechanisms affecting fate and transport. Topics include internal waves, differential heating and cooling, boundary mixing, turbulent mixing, and influence of vegetation. Begins with a review of Navier-Stokes equation. Students taking graduate version complete additional assignments.",,,"1.64#,#1.64",,N,N,N,Y,N,"H. M. Nepf","H. M. Nepf",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.064,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2015FA,1.068,1,068,1.068,1.068,1,"Civil and Environmental Eng","Nonlinear Dynamics Turbulence","Nonlinear Dynamics and Turbulence",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Reviews theoretical notions of nonlinear dynamics, instabilities, and waves with applications in fluid dynamics. Discusses hydrodynamic instabilities leading to flow destabilization and transition to turbulence. Focuses on physical turbulence and mixing from homogenous isotropic turbulence.  Also covers topics such as rotating and stratified flows as they arise in the environment, wave-turbulence, and point source turbulent flows.  Students taking graduate version complete additional assignments.",,,"1.686J, 2.033J, 18.358J#,#1.686J, 2.033J, 18.358J",,N,N,N,Y,N,"L. Bourouiba","L. Bourouiba",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.068,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2015FA,1.050,1,050,1.050,1.050,1,"Civil and Environmental Eng","Solid Mechanics","Solid Mechanics",N,3.00,2.00,7.00,12.00,REST,"Rest Elec in Sci & Tech",,,,,,"GIR:PHY1; [GIR:CAL2]#,#GIR:PHY1, [GIR:CAL2]","Basic principles of mechanics to describe the behavior of materials, structures and fluids. Dimensional analysis, conservation of momentum, static equilibrium, stress and stress states, hydrostatics, moments and forces. Material and structural strength criteria. Deformation and strain. Conservation of energy in solid mechanics, elasticity and elasticity bounds. Energy dissipation, plasticity and fracture. Open-ended geotechnical and structural engineering studio exercises and experiments with natural and man-made physical systems.",,,,,Y,Y,N,N,N,"F. J. Ulm","F. J. Ulm",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.050,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2017FA,1.053,1,053,2.003,1.053J,1,"Civil and Environmental Eng","Dynamics and Control I","Dynamics and Control I",N,4.00,1.00,7.00,12.00,REST,"Rest Elec in Sci & Tech",,,,,,"Physics II; [18.03 or 2.087]#,#, II, [18.03 ],[ 2.087]","Introduction to the dynamics and vibrations of lumped-parameter models of mechanical systems. Kinematics. Force-momentum formulation for systems of particles and rigid bodies in planar motion. Work-energy concepts.  Virtual displacements and virtual work. Lagrange's equations for systems of particles and rigid bodies in planar motion. Linearization of equations of motion. Linear stability analysis of mechanical systems. Free and forced vibration of linear multi-degree of freedom models of mechanical systems; matrix eigenvalue problems.","2.003J#,#2.003J",,,,Y,Y,N,Y,N,"J. K. Vandiver, N. C. Makris, N. M. Patrikalakis, T. Peacock, D. Gossard, K. Turitsyn","J. K. Vandiver, N. C. Makris, N. M. Patrikalakis, T. Peacock, D. Gossard, K. Turitsyn",,"11/10/16 12:00 AM","05/04/17 12:12 AM",2.003,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2011FA,1.054,1,054,1.054,1.054,1,"Civil and Environmental Eng","Mech & Dsgn:Concrete Strctures","Mechanics and Design of Concrete Structures",N,3.00,0.00,9.00,12.00,,,,,,,,"1.035#,#1.035","Studies strength and deformation of concrete under various states of stress; failure criteria; concrete plasticity; and fracture mechanics concepts. Topics include fundamental behavior of reinforced concrete structural systems and their members; basis for design and code constraints; high-performance concrete materials and their use in innovative design solutions; and yield line theory for slabs. Uses behavior models and nonlinear analysis. Covers complex systems, including bridge structures, concrete shells, and containments. Students taking graduate version complete additional assignments.",,,"1.541#,#1.541",,Y,Y,N,N,N,"O. Buyukozturk","O. Buyukozturk",,"11/10/16 12:00 AM","05/04/17 12:12 AM",1.054,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
2018,2015FA,1.056,1,056,4.440,1.056J,1,"Civil and Environmental Eng","Building Structural Systems I","Building Structural Systems I",N,3.00,3.00,6.00,12.00,REST,"Rest Elec in Sci & Tech",,,,,,"GIR:CAL2#,#GIR:CAL2","Introduces the design and behavior of large-scale structures and structural materials. Emphasizes the development of structural form and the principles of structural design. Presents design methods for timber, masonry, concrete and steel applied to long-span roof systems, bridges, and high-rise buildings. Includes environmental assessment of structural systems and materials. In laboratory sessions, students solve structural problems by building and testing simple models. Graduate and undergraduate students have separate lab sections.","4.440J#,#4.440J",,"4.462#,#4.462",,Y,N,N,Y,N,"J. Ochsendorf","J. Ochsendorf",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.440,,,"Full Term Subject",http://student.mit.edu/catalog/m1a.html
