Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,5.12,5,12,5.12,5.12,5,Chemistry,"Organic Chemistry I","Organic Chemistry I",N,5.00,0.00,7.00,12.00,REST,"Rest Elec in Sci & Tech",,,,,,"GIR:CHEM#,#GIR:CHEM","Introduction to organic chemistry. Development of basic principles to understand the structure and reactivity of organic molecules. Emphasis on substitution and elimination reactions and chemistry of the carbonyl group. Introduction to the chemistry of aromatic compounds.",,,,"CC.512#,#CC.512",Y,Y,N,Y,N,"J. Johnson","R. L. Danheiser",,"03/02/17 12:00 AM","05/04/17 12:12 AM",5.12,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2016FA,5.13,5,13,5.13,5.13,5,Chemistry,"Organic Chemistry II","Organic Chemistry II",N,5.00,0.00,7.00,12.00,,,,,,,,"5.12#,#5.12","Focuses on synthesis, structure determination, mechanism, and the relationships between structure and reactivity. Selected topics illustrate the role of organic chemistry in biological systems and in the chemical industry.",,,,,Y,Y,N,N,N,"M. Movassaghi","M. Movassaghi",,"11/10/16 12:00 AM","05/04/17 12:12 AM",5.13,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2018FA,5.24,5,24,3.985,5.24J,5,Chemistry,"Archaeological Science","Archaeological Science",N,3.00,1.00,5.00,9.00,,,,,,,,"GIR:CHEM or GIR:PHY1#,#GIR:CHEM , GIR:PHY1","Pressing issues in archaeology as an anthropological science. Stresses the natural science and engineering methods archaeologists use to address these issues. Reconstructing time, space, and human ecologies provides one focus; materials technologies that transform natural materials to material culture provide another. Topics include 14C dating, ice core and palynological analysis, GIS and other remote sensing techniques for site location, organic residue analysis, comparisons between Old World and New World bronze production, invention of rubber by Mesoamerican societies, analysis and conservation of Dead Sea Scrolls.","3.985J, 12.011J#,#3.985J, 12.011J",,,,Y,N,N,Y,N,"H. N. Lechtman","H. N. Lechtman",,"03/20/17 12:00 AM","05/04/17 12:12 AM",3.985,HS,"HASS Social Sciences","Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2010FA,5.301,5,301,5.301,5.301,5,Chemistry,"Chemistry Lab Techniques","Chemistry Laboratory Techniques",N,1.00,4.00,1.00,6.00,,,,,,,,"GIR:CHEM, permission of instructor#,#GIR:CHEM, , , ,","Practical training in basic chemistry laboratory techniques. Intended to provide freshmen with the skills necessary to undertake original research projects in chemistry. Freshmen only. Enrollment limited.",,,,,Y,N,Y,N,N,"J. Dolhun","J. Dolhun",,"11/10/16 12:00 AM","05/04/17 12:12 AM",5.301,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2016FA,5.310,5,310,5.310,5.310,5,Chemistry,"Laboratory Chemistry","Laboratory Chemistry",N,2.00,8.00,2.00,12.00,LAB,"Institute Lab",,,,,,"[5.12]#,#[5.12]","Introduces experimental chemistry for students who are not majoring in Course 5. Principles and applications of chemical laboratory techniques, including preparation and analysis of chemical materials, measurement of pH, gas and liquid chromatography, visible-ultraviolet spectrophotometry, infrared spectroscopy, kinetics, data analysis, and elementary synthesis. Enrollment limited.",,,,,Y,Y,N,Y,N,"J. Dolhun","J. Dolhun",,"11/10/16 12:00 AM","05/04/17 12:12 AM",5.310,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2018FA,5.35,5,35,5.35,5.35,5,Chemistry,"Intro to Experimental Chem","Introduction to Experimental Chemistry",Y,0.00,0.00,0.00,0.00,LAB,"Institute Lab",,,,,,"See module descriptions#,#, , ,","This 12-unit subject consists of 3 modules, which may be taken during different terms. Modules and prerequisites are as follows:Module 1 (Prereq: 5.111, 5.112 or 3.091) Survey of spectroscopy. Module 2 (Prereq: 5.111, 5.112 or 3.091; <i> Module 1</i>) Synthesis of coordination compounds and kinetics. Module 3 (Prereq: 5.111, 5.112 or 3.091;<i> 5.12, Module 2</i>) Fabrication of a polymeric light emitting device. Enrollment limited; preference to Course 5 majors.",,,"5.353#,#5.353",,Y,Y,N,Y,N,"K. Nelson (Module 1), Y. Surendranath, M. Twardowski (Module 2), T. Swager (Module 3)","K. Nelson (Module 1), Y. Surendranath, M. Twardowski (Module 2), T. Swager (Module 3)",,"04/24/17 12:00 AM","05/04/17 12:12 AM",5.353,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2018FA,5.35U,5,35U,5.35U,5.35U,5,Chemistry,"Intro to Experimental Chem","Introduction to Experimental Chemistry",Y,0.00,0.00,0.00,0.00,,,,,,,,"See module descriptions under subject 5.35#,#, , , , , 5.35","For students who might not take all modules of 5.35.  Consult department when choosing a version of 5.35.  See description for 5.35.  May be taken for 8 or 4 units and repeated for credit up to a total of 12 units.",,,,,Y,Y,N,Y,N,"R. W. Field (Module 1), Y. Surendranath, M. Twardowski (Module 2), T. Swager (Module 3)","R. W. Field (Module 1), Y. Surendranath, M. Twardowski (Module 2), T. Swager (Module 3)",,"04/24/17 12:00 AM","05/04/17 12:12 AM",5.35U,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2018FA,5.36,5,36,5.36,5.36,5,Chemistry,"Biochemistry & Organic Lab","Biochemistry and Organic Laboratory",Y,0.00,0.00,0.00,0.00,,,CIM,"Communication Intensive Major",,,,"See module descriptions#,#, , ,","This 12-unit subject consists of 3 modules, which may be taken during different terms. Instruction and practice in the written and oral presentation of experimental results provided. Modules and prerequisites are as follows:Module 4 Spring (Prereq: 5.07 or 7.05, Module 2 or 5.310, <i>Module 5</i>) Expression and Purification of Enzyme Mutants. Must be taken simultaneously with Module 5.Module 5 Spring (Prereq: 5.07 or 7.05, Module 2 or 5.310, <i>Module 4</i>) Kinetics of Enzyme Inhibition. Must be taken simultaneously with Module 4.Module 6 Fall (Prereq: 5.12, Module 2 or 5.310, <i>5.13</i>) Organic Structure Determination. Enrollment limited; preference to Course 5 majors.",,,,,Y,Y,N,Y,N,"R. L. Danheiser (Module 6)","B. Pentelute (Modules 4 & 5)",,"04/24/17 12:00 AM","05/04/17 12:12 AM",5.36,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2018FA,5.36U,5,36U,5.36U,5.36U,5,Chemistry,"Biochemistry & Organic Lab","Biochemistry and Organic Laboratory",Y,0.00,0.00,0.00,0.00,,,,,,,,"See module descriptions under subject 5.36#,#, , , , , 5.36","For students who might not take all modules of 5.36.  Consult department when choosing a version of 5.36.  See description for 5.36.  May be taken for 8 or 4 units and repeated for credit up to a total of 12 units.",,,,,Y,Y,N,Y,N,"R. L. Danheiser (Module 6)","B. Pentelute (Modules 4 & 5)",,"04/24/17 12:00 AM","05/04/17 12:12 AM",5.36U,,,"Full Term Subject",http://student.mit.edu/catalog/m5a.html
2018,2016FA,5.697,5,697,10.437,5.697J,5,Chemistry,"Quantum Chemical Simulation","Quantum Chemical Simulation",N,3.00,0.00,9.00,12.00,,,,,,,,,"Addresses both the theory and application of first-principles computer simulations methods (i.e., quantum, chemical, or electronic structure), including Hartree-Fock theory, density functional theory, and correlated wavefunction methods. Covers enhanced sampling, ab initio molecular dynamics, and transition-path-finding approaches as well as errors and accuracy in total and free energies. Discusses applications such as the study and prediction of properties of chemical systems, including heterogeneous, molecular, and biological catalysts (enzymes), and physical properties of materials. Students taking graduate version complete additional assignments.","10.437J#,#10.437J",,"5.698J, 10.637J#,#5.698J, 10.637J",,Y,Y,N,N,N,"H. J. Kulik","H. J. Kulik",,"11/10/16 12:00 AM","05/04/17 12:12 AM",10.437,,,"Full Term Subject",http://student.mit.edu/catalog/m5b.html
2018,2016FA,5.698,5,698,10.637,5.698J,5,Chemistry,"Quantum Chemical Simulation","Quantum Chemical Simulation",N,3.00,0.00,9.00,12.00,,,,,,,,,"Addresses both the theory and application of first-principles computer simulations methods (i.e., quantum, chemical, or electronic structure), including Hartree-Fock theory, density functional theory, and correlated wavefunction methods. Covers enhanced sampling, ab initio molecular dynamics, and transition-path-finding approaches as well as errors and accuracy in total and free energies. Discusses applications such as the study and prediction of properties of chemical systems, including heterogeneous, molecular, and biological catalysts (enzymes), and physical properties of materials. Students taking graduate version complete additional assignments.","10.637J#,#10.637J",,"5.697J, 10.437J#,#5.697J, 10.437J",,Y,Y,N,N,N,"H. J. Kulik","H. J. Kulik",,"11/10/16 12:00 AM","05/04/17 12:12 AM",10.437,,,"Full Term Subject",http://student.mit.edu/catalog/m5b.html
2018,2018FA,5.70,5,70,5.70,5.70J,5,Chemistry,"Statistical Thermodynamics","Statistical Thermodynamics",N,3.00,0.00,9.00,12.00,,,,,,,,"5.60 or permission of instructor#,#5.60 , , , ,","Develops classical equilibrium statistical mechanical concepts for application to chemical physics problems. Basic concepts of ensemble theory formulated on the basis of thermodynamic fluctuations. Examples of applications include Ising models, lattice models of binding, ionic and non-ionic solutions, liquid theory, polymer and protein conformations, phase transition, and pattern formation. Introduces computational techniques with examples of liquid and polymer simulations.","10.546J#,#10.546J",,,,Y,Y,N,N,N,"B. Zhang","B. Zhang",,"02/28/17 12:00 AM","05/04/17 12:12 AM",5.70,,,"Full Term Subject",http://student.mit.edu/catalog/m5b.html
