Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2018FA,20.446,20,446,7.493,20.446J,20,"Biological Engineering","Microbial Genetics and Evol","Microbial Genetics and Evolution",N,4.00,0.00,8.00,12.00,,,,,,,,"7.03, 7.05, or permission of instructor#,#7.03, 7.05, , , , ,","Covers aspects of microbial genetic and genomic analyses, central dogma, horizontal gene transfer, and evolution.","1.87J, 7.493J, 12.493J#,#1.87J, 7.493J, 12.493J",,,,Y,Y,N,N,N,"A. D. Grossman, E. Alm","A. D. Grossman, E. Alm",,"04/12/17 12:00 AM","05/04/17 12:12 AM",7.493,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2018FA,20.450,20,450,20.450,20.450,20,"Biological Engineering","Molec & Cell Pathophysiology","Molecular and Cellular Pathophysiology",N,4.00,0.00,8.00,12.00,,,,,,,,"20.420, 20.440; or permission of instructor#,#20.420, 20.440, , , , ,","Compares the complex molecular and cellular interactions in health and disease between commensal microbial communities,  pathogens and the human or animal host. Special focus is given to current research on microbe/host interactions, infection of significant importance to public health, and chronic infectious disease. Classwork will include lecture, but emphasize critical evaluation and class discussion of recent scientific papers, and the development of new research agendas in the fields presented.",,,,,N,Y,N,N,N,"J. C. Niles, J. Runstadler","J. C. Niles, J. Runstadler",,"03/09/17 12:00 AM","05/04/17 12:12 AM",20.450,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2017FA,20.452,20,452,MAS.881,20.452J,20,"Biological Engineering","Principles of Neuroengineering","Principles of Neuroengineering",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Covers how to innovate technologies for brain analysis and engineering, for accelerating the basic understanding of the brain, and leading to new therapeutic insight and inventions. Focuses on using physical, chemical and biological principles to understand technology design criteria governing ability to observe and alter brain structure and function. Topics include optogenetics, noninvasive brain imaging and stimulation, nanotechnologies, stem cells and tissue engineering, and advanced molecular and structural imaging technologies. Includes design projects. Designed for students with engineering maturity who are ready for design. Students taking graduate version complete additional assignments.","9.422J, MAS.881J#,#9.422J, MAS.881J",,"20.352#,#20.352",,Y,Y,N,N,N,"E. S. Boyden, III","E. S. Boyden, III",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.352,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2018FA,20.454,20,454,MAS.883,20.454J,20,"Biological Engineering","Invent/Deploy Transformtv Tech","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies",N,2.00,0.00,7.00,9.00,,,,,,,,"Permission of instructor#,#, , ,","Seminar on envisioning and building ideas and organizations to accelerate engineering revolutions. Focuses on emerging technology domains, such as neurotechnology, imaging, cryotechnology, gerontechnology, and bio-and-nano fabrication. Draws on historical examples as well as live case studies of existing or emerging organizations, including labs, institutes, startups, and companies. Goals range from accelerating basic science to developing transformative products or therapeutics. Each class is devoted to a specific area, often with invited speakers, exploring issues from the deeply technical through the strategic. Individually or in small groups, students prototype new ventures aimed at inventing and deploying revolutionary technologies.","9.455J, 15.128J, MAS.883J#,#9.455J, 15.128J, MAS.883J",,,,Y,Y,N,N,N,"E. Boyden, J. Bonsen, J. Jacobson","E. Boyden, J. Bonsen, J. Jacobson",,"03/09/17 12:00 AM","05/04/17 12:12 AM",MAS.883,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2016FA,20.463,20,463,20.463,20.463J,20,"Biological Engineering","Biomaterials Science & Engr","Biomaterials Science and Engineering",N,3.00,0.00,9.00,12.00,,,,,,,,"3.034, 20.110, or permission of instructor#,#3.034, 20.110, , , , ,","Covers, at a molecular scale, the analysis and design of materials used in contact with biological systems, and biomimetic strategies aimed at creating new materials based on principles found in biology. Topics include molecular interaction between bio- and synthetic molecules and surfaces; design, synthesis, and processing approaches for materials that control cell functions; and application of materials science to problems in tissue engineering, drug delivery, vaccines, and cell-guiding surfaces. Students taking graduate version complete additional assignments.","3.963J#,#3.963J",,"3.055J, 20.363J#,#3.055J, 20.363J",,Y,Y,N,N,N,"D. Irvine, K. Ribbeck","D. Irvine, K. Ribbeck",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.363,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2017FA,20.465,20,465,20.465,20.465,20,"Biological Engineering","Engr Immne Sys: Cancer& Beyond","Engineering the Immune System in Cancer and Beyond",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Examines strategies in clinical and preclinical development for manipulating the immune system to treat and protect against disease. Begins with brief review of immune system. Discusses interaction of tumors with the immune system, followed by approaches by which the immune system can be modulated to attack cancer. Also covers strategies based in biotechnology, chemistry, materials science, and molecular biology to induce immune responses to treat infection, transplantation, and autoimmunity. Students taking graduate version complete additional assignments.",,,"20.365#,#20.365",,Y,N,N,Y,N,"D. Irvine, M. Birnbaum","D. Irvine, M. Birnbaum",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.465,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2018FA,20.470,20,470,6.521,20.470J,20,"Biological Engineering","Cellular Neuro and Comp","Cellular Neurophysiology and Computing",N,5.00,2.00,5.00,12.00,,,,,,,,"GIR:PHY2; 18.03; 2.005, 6.002, 6.003, 6.071, 10.301, 20.110, or permission of instructor#,#GIR:PHY2, 18.03, 2.005, 6.002, 6.003, 6.071, 10.301, 20.110, , , , ,","Integrated overview of the biophysics of cells from prokaryotes to neurons, with a focus on mass transport and electrical signal generation across cell membrane. First third of course focuses on mass transport through membranes: diffusion, osmosis, chemically mediated, and active transport. Second third focuses on electrical properties of cells: ion transport to action potential generation and propagation in electrically excitable cells. Synaptic transmission. Electrical properties interpreted via kinetic and molecular properties of single voltage-gated ion channels. Final third focuses on biophysics of synaptic transmission and introduction to neural computing. Laboratory and computer exercises illustrate the concepts. Students taking graduate version complete different assignments.","2.794J, 6.521J, 9.021J, HST.541J#,#2.794J, 6.521J, 9.021J, HST.541J",,"2.791J, 6.021J, 9.21J, 20.370J#,#2.791J, 6.021J, 9.21J, 20.370J",,Y,Y,N,N,N,"J. Han, T. Heldt","J. Han, T. Heldt",,"03/17/17 12:00 AM","05/04/17 12:12 AM",6.021,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2017FA,20.410,20,410,20.410,20.410J,20,"Biological Engineering","Molecular Cell Tissue Biomechs","Molecular, Cellular, and Tissue Biomechanics",N,3.00,0.00,9.00,12.00,,,,,,,,"GIR:BIOL; 2.002, 2.006, 6.013, 10.301, or 10.302#,#GIR:BIOL, 2.002, 2.006, 6.013, 10.301, , 10.302","Develops and applies scaling laws and the methods of continuum mechanics to biomechanical phenomena over a range of length scales. Topics include structure of tissues and the molecular basis for macroscopic properties; chemical and electrical effects on mechanical behavior; cell mechanics, motility and adhesion; biomembranes; biomolecular mechanics and molecular motors. Experimental methods for probing structures at the tissue, cellular, and molecular levels.","2.798J, 3.971J, 6.524J, 10.537J#,#2.798J, 3.971J, 6.524J, 10.537J",,,,Y,Y,N,N,N,"R. D. Kamm, K. J. Van Vliet","R. D. Kamm, K. J. Van Vliet",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.410,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2017FA,20.415,20,415,20.415,20.415,20,"Biological Engineering","Physical Biology","Physical Biology",N,3.00,0.00,9.00,12.00,,,,,,,,"Permission of instructor#,#, , ,","Focuses on current major research topics in quantitative, physical biology. Topics include synthetic structural biology, synthetic cell biology, microbial systems biology and evolution, cellular decision making, neuronal circuits, and development and morphogenesis. Emphasizes current motivation and historical background, state-of-the-art measurement methodologies and techniques, and quantitative physical modeling frameworks. Experimental techniques include structural biology, next-generation sequencing, fluorescence imaging and spectroscopy, and quantitative biochemistry. Modeling approaches include stochastic rate equations, statistical thermodynamics, and statistical inference. Students taking graduate version complete additional assignments.",,,"8.241, 20.315#,#8.241, 20.315",,Y,N,N,Y,N,"M. Bathe, J. Gore","M. Bathe, J. Gore",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.315,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
2018,2017FA,20.416,20,416,20.416,20.416J,20,"Biological Engineering","Topics Biophyscs & Phys Bio","Topics in Biophysics and Physical Biology",N,2.00,0.00,4.00,6.00,,,,,,,,,"Provides broad exposure to research in biophysics and physical biology, with emphasis on the critical evaluation of scientific literature. Weekly meetings include in-depth discussion of scientific literature led by distinct faculty on active research topics. Each session also includes brief discussion of non-research topics including effective presentation skills, writing papers and fellowship proposals, choosing scientific and technical research topics, time management, and scientific ethics.","7.74J, 8.590J#,#7.74J, 8.590J",,,,Y,Y,N,N,N,"I. Cisse, N. Fakhri, M. Guo","I. Cisse, N. Fakhri, M. Guo",,"11/10/16 12:00 AM","05/04/17 12:12 AM",20.416,,,"Full Term Subject",http://student.mit.edu/catalog/m20a.html
