Academic Year,Effective Term Code,Subject Id,Subject Code,Subject Number,Source Subject Id,Print Subject Id,Department Code,Department Name,Subject Short Title,Subject Title,Is Variable Units,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Gir Attribute Desc,Comm Req Attribute,Comm Req Attribute Desc,Write Req Attribute,Write Req Attribute Desc,Supervisor Attribute Desc,Prerequisites,Subject Description,Joint Subjects,School Wide Electives,Meets With Subjects,Equivalent Subjects,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Fall Instructors,Spring Instructors,Status Change,Last Activity Date,Warehouse Load Date,Master Subject Id,Hass Attribute,Hass Attribute Desc,Term Duration,On Line Page Number
2018,2017FA,4.301,4,301,4.301,4.301,4,Architecture,"Intro to Artistic Experiment","Introduction to Artistic Experimentation",N,3.00,3.00,6.00,12.00,,,,,,,,,"Introduces artistic practice and critical visual thinking through three studio-based projects using different scales and mediafor instance, "Body Extension," "Shaping Time," Public Making," and/or 'Networked Cultures." Each project concludes with a final presentation and critique. Students explore sculptural, architectural, performative artistic methods; video and sound art; site interventions and strategies for artistic engagement in the public realm. Lectures, screenings, guest presentations, field trips, readings, and debates supplement studio practice.  Also introduces students to the historic, cultural, and environmental forces affecting both the development of an artistic vision and the reception of a work of art. Limited to 20.",,,,,Y,Y,N,Y,N,"A. Aksamija","A. Aksamija",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.301,HA,"HASS Arts","Full Term Subject",http://student.mit.edu/catalog/m4c.html
2018,2017FA,4.302,4,302,4.302,4.302,4,Architecture,"Art, Design,& Spatial Practice","Foundations in Art, Design, and Spatial Practices",N,3.00,3.00,6.00,12.00,,,CIM,"Communication Intensive Major",,,,"4.021 or 4.02A#,#4.021 , 4.02A","Develops an introductory foundation in artistic practice and its critical analysis, and develops artistic approaches and methods by drawing analogies to architectural thinking, urbanism, and design practice. Covers how to communicate ideas and experiences on different scales and through two-dimensional, three-dimensional, and time-based media in new genres. Uses artistic methods that engage the public realm through spatial, sculptural, performative, and process-oriented practices. Instruction components include video screenings, guest lectures, visiting artist presentations, and field trips. Instruction and practice in written and oral communication provided. Enrollment limited; preference to Course 4 majors and minors.",,,,,Y,N,N,Y,N,"A. Aksamija","A. Aksamija",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.302,,,"Full Term Subject",http://student.mit.edu/catalog/m4c.html
2018,2017FA,4.307,4,307,4.307,4.307,4,Architecture,"Art, Arch & Urban Dialogue","Art, Architecture, and Urbanism in Dialogue",N,3.00,3.00,6.00,12.00,,,,,,,,"4.301, 4.302, or permission of instructor#,#4.301, 4.302, , , , ,","Initiates a dialogue between architecture, urbanism, and contemporary art by focusing on the work of practitioners who intertwine the three disciplines in a critical spatial practice. Investigates themes and works ranging from early modernist practices to the contemporary and research based. Lectures, screenings, readings, and discussions with guests and faculty contribute to the development of group and individual projects and their presentation. Additional work required of students taking graduate version. Limited to 20.",,,"4.308#,#4.308",,Y,Y,N,N,N,"T. Putrih","T. Putrih",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.307,,,"Full Term Subject",http://student.mit.edu/catalog/m4c.html
2018,2018FA,4.644,4,644,4.644,4.644,4,Architecture,"19th-Century Art","19th-Century Art",Y,0.00,0.00,0.00,0.00,,,,,,,,,"Survey of visual culture from the late 18th century to 1900 with an emphasis on Western Europe and its global points of contact. Topics include art and revolution, empire and its image, mythologies of the artist, gender and representation, public exhibitions, the dealer/critic system, and the emergence of the avant-garde. Strikes a balance between historical and contemporary critical perspectives to assess art's engagement with social and political experience of modernity. Additional work required of students taking the graduate version.",,,"4.641#,#4.641",,N,N,N,Y,N,"K. Smentek","K. Smentek",,"01/10/17 12:00 AM","05/04/17 12:12 AM",4.641,,,"Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2012FA,4.645,4,645,4.645,4.645,4,Architecture,"Topics in Arch: 1750-Present","Selected Topics in Architecture: 1750 to the Present",N,3.00,0.00,6.00,9.00,,,,,,,,"4.210 or permission of instructor#,#4.210 , , , ,","General study of modern architecture as a response to important technological, cultural, environmental, aesthetic, and theoretical challenges after the European Enlightenment. Focus on the theoretical, historiographic, and design approaches to architectural problems encountered in the age of industrial and post-industrial expansion across the globe, with specific attention to the dominance of European modernism in setting the agenda for the discourse of a global modernity at large. Explores modern architectural history through thematic exposition rather than as simple chronological succession of ideas.",,,,,Y,N,N,Y,N,"A. Dutta","A. Dutta",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.645,,,"Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2017FA,4.646,4,646,4.646,4.646,4,Architecture,"Adv History Modern Arch & Urb","Advanced Study in the History of Modern Architecture and Urbanism",Y,0.00,0.00,0.00,0.00,,,,,,,,"Permission of instructor#,#, , ,","Seminar in a selected topic in the history of modern architecture and urbanism. Oral presentations and research paper required.",,,,,Y,N,N,Y,N,"T. Hyde","T. Hyde",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.646,,,"Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2016FA,4.647,4,647,4.647,4.647,4,Architecture,"Technpolitcs, Cult, Intrvntion","Technopolitics, Culture, Intervention",Y,0.00,0.00,0.00,0.00,,,,,,,,"4.645 or permission of instructor#,#4.645 , , , ,","Examines the manner in which key theories of technology have influenced architectural and art production in terms of their "humanizing" claims. Students test theories of technology on the grounds of whether technology is good or bad for humans. Limited to 15; preference to MArch students.",,,,,N,Y,N,N,N,"A. Dutta","A. Dutta",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.647,,,"Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2018FA,4.648,4,648,4.648,4.648J,4,Architecture,Resonance,"Resonance: Sonic Experience, Science, and Art",N,3.00,0.00,9.00,12.00,,,,,,,,,"Examines the sonic phenomena and experiences that motivate scientific, humanistic, and artistic practices. Explores the aesthetic and technical aspects of how we hear; measure or describe vibrations; record, compress, and distribute resonating materials; and how we ascertain what we know about the world through sound. Although the focus is on sound as an aesthetic, social, and scientific object, the subject also investigates how resonance is used in the analysis of acoustics, architecture, and music theory. Students make a sonic artifact or research project as a final requirement. Students taking graduate version complete additional assignments.","21A.507J#,#21A.507J",,"4.649J, 21A.519J#,#4.649J, 21A.519J",,N,Y,N,N,N,"S. Helmreich, C. Jones","S. Helmreich, C. Jones",,"02/27/17 12:00 AM","05/04/17 12:12 AM",4.648,HA,"HASS Arts","Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2017FA,4.650,4,650,4.650,4.650,4,Architecture,"Global History of Architecture","A Global History of Architecture",N,4.00,0.00,8.00,12.00,,,,,,,,,"Provides an outline of the history of architecture and urbanism from ancient times to the early modern period. Analyzes buildings as the products of culture and in relation to the special problems of architectural design. Stresses the geopolitical context of buildings and in the process familiarizes students with buildings, sites and cities from around the world. Additional work required of graduate students.",,,"4.605#,#4.605",,Y,N,N,Y,N,"M. Jarzombek","M. Jarzombek",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.605,,,"Full Term Subject",http://student.mit.edu/catalog/m4f.html
2018,2017FA,4.651,4,651,4.651,4.651,4,Architecture,"Art Since 1940","Art Since 1940",N,3.00,0.00,9.00,12.00,,,,,,,,,"Critical examination of major developments in European, Asian, and American art from 1940 to the present. Surveys the mainstream of art production but also examines marginal phenomena (feminism, identity politics, AIDS activism, net art) that come to change the terms of arts engagements with civic culture. Visits to area art museums and writing assignments develop skills for visual analysis and critical writing.",,,,,N,N,N,Y,N,"C. Jones","C. Jones",,"11/10/16 12:00 AM","05/04/17 12:12 AM",4.651,HA,"HASS Arts","Full Term Subject",http://student.mit.edu/catalog/m4f.html
